Symbol,전체 기간,Digit Type,Mean,Std Dev
GRTUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0078436863784256,0.0032074190540482
HBARUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0211742811539654,0.013841018627086
HBARUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0109010395629954,0.0066431099574268
ATOMUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0088051995223335,0.0041912662534159
ATOMUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0062611158195122,0.0015812610629497
ALGOUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0081550592773104,0.0032755467624788
ALGOUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0067405377061678,0.0019273801002245
SHIBUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0108859500807506,0.0035842629296298
SHIBUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0063077162762546,0.0014784781348482
SUIUSDT,2023-05-03-00:00 ~ 2024-01-01-00:00,First,0.0088266702796516,0.0043574449343832
SUIUSDT,2023-05-03-00:00 ~ 2024-01-01-00:00,Second,0.0064492504032941,0.0016815499691212
ETCUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0089192346269939,0.005290678436658
ETCUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0076805891699915,0.002650915544001
VETUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0087288401655308,0.003532570107691
VETUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0068535231853391,0.0018901508642167
APTUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0086428103509119,0.0035975693795543
APTUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0063965346832074,0.0016571056766058
EOSUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.009219368168828,0.0031101778815182
EOSUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0087717907748815,0.0031919453320168
GMTUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0084387999424726,0.0044908453215514
GMTUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0068320801897128,0.0018934213776761
SANDUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.009806273961619,0.0041013285841128
SANDUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0067334135826635,0.0019100776785988
BLURUSDT,2023-11-24-00:00 ~ 2024-01-01-00:00,First,0.0098727111084704,0.0036838906772882
BLURUSDT,2023-11-24-00:00 ~ 2024-01-01-00:00,Second,0.0065219308612646,0.0019924056247509
FLOWUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0138088497146956,0.0111442653641855
FLOWUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0105193077598816,0.0049830951216276
AXSUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0098236134283533,0.0041524374313136
AXSUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0087241799233612,0.0035093757310497
MANAUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0083238154877511,0.0028130150142814
MANAUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0067088683908068,0.0018074610311744
BATUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0114081199573902,0.0055560077815952
BATUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0103515761824325,0.0046631832109213
STORJUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0110015273677653,0.0065819153588349
STORJUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0101869329542896,0.0062515703513468
TRXUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0091032211834337,0.0035060232980418
TRXUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0064213463753932,0.0016414945289354
XTZUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0119530444254556,0.0059140693447757
XTZUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0115508524285935,0.0054852077072703
NEOUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0101003869234217,0.0047596367107587
NEOUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0088911478813338,0.0037210596153973
ZRXUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0115221933134505,0.0066445619875792
ZRXUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0114948351128907,0.0066090760724049
GASUSDT,2023-03-17-00:00 ~ 2024-01-01-00:00,First,0.0195144983940086,0.0101984715258757
GASUSDT,2023-03-17-00:00 ~ 2024-01-01-00:00,Second,0.0207652520506774,0.0142563408647451
ANKRUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0084449665307692,0.0036560611413143
ANKRUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0082536791935321,0.0029128460112468
ENSUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0153568001501187,0.0133046980919912
ENSUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0138313214328501,0.0103870357111861
ASTRUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0123226910243234,0.0092986263235207
ASTRUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0116842129045009,0.0063619413096856
KAVAUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0094767999800945,0.0041112737495992
KAVAUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0089472123251971,0.0038135024085652
CHZUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0099716674743459,0.0101108908006115
CHZUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.009727760576883,0.0082287753022301
CELOUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0165075926328703,0.0163094636741201
CELOUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0198435395900672,0.0117947982594249
1INCHUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0139591122277036,0.0114793914589616
1INCHUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0135766446068674,0.0093088831406627
QTUMUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0108675717491546,0.0048385732807401
QTUMUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0107877931225607,0.0045379657026493
STRAXUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0211448603288439,0.0135854289757595
STRAXUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0242932977521965,0.0173432818100206
MASKUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0077088031387714,0.0026447793522267
MASKUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0068533108896358,0.0019694528943586
KNCUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0122590440529521,0.0063096725929635
KNCUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0129852496167079,0.0080331921458193
HIVEUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0130442642028737,0.0055742492401608
HIVEUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0136646597599454,0.0061728106874477
ONTUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0099976070574666,0.0040255417826077
ONTUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0098209759936925,0.0040893903340065
LSKUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.020138718468242,0.0094856549699149
LSKUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0223633312626312,0.0116931679327563
SNTUSDT,2023-05-19-00:00 ~ 2024-01-01-00:00,First,0.020309011675093,0.0116967244578183
SNTUSDT,2023-05-19-00:00 ~ 2024-01-01-00:00,Second,0.0203547916633529,0.0163519335453001
CVCUSDT,2023-05-12-00:00 ~ 2024-01-01-00:00,First,0.0189303219041795,0.0128455148440222
CVCUSDT,2023-05-12-00:00 ~ 2024-01-01-00:00,Second,0.0214887390105801,0.0126663301813018
SCUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0149416606702176,0.0075399652585594
SCUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0168498239017347,0.00987209894816
POWRUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0184559419480127,0.0124459593842187
POWRUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0188258945754091,0.0149337138184761
IDUSDT,2023-03-22-00:00 ~ 2024-01-01-00:00,First,0.0083029226914111,0.003156881411504
IDUSDT,2023-03-22-00:00 ~ 2024-01-01-00:00,Second,0.0070307480455598,0.002062310039936
ZILUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0080711470199645,0.0028693205320374
ZILUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.00749652255612,0.0022809064105903
TUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.023317781556503,0.0244307000267849
TUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0167416357197118,0.0123369756336063
GLMUSDT,2023-03-17-00:00 ~ 2024-01-01-00:00,First,0.0186053287554936,0.0082845748506646
GLMUSDT,2023-03-17-00:00 ~ 2024-01-01-00:00,Second,0.0242459419711886,0.0158823131155896
ELFUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0162444933893702,0.0076079269745653
ELFUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0174741619671329,0.0102456054110302
SXPUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0080297979363651,0.0027206456419901
SXPUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0079099996651558,0.0028408330808813
THETAUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0103921900504922,0.0051074813493165
THETAUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0101463201187568,0.0043781739559889
JSTUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0181884997383673,0.0083730260565412
JSTUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0173460306796943,0.0088971787099086
TFUELUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0155638467765179,0.0071135222012957
TFUELUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0162649713647723,0.0098280225547231
PUNDIXUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0197877074024259,0.0093381702326678
PUNDIXUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0235299414429788,0.0132175350515673
POLYXUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.0143890499534596,0.007906784330148
POLYXUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.0143454452004338,0.0088424647630479
ARKUSDT,2023-09-22-00:00 ~ 2024-01-01-00:00,First,0.008472398478613903,0.005210842641659277
ARKUSDT,2023-09-22-00:00 ~ 2024-01-01-00:00,Second,0.0067931301964412535,0.0022373689919850965
STEEMUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.018294572020493026,0.009884226478324536
STEEMUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.01682945051556752,0.009565210778654323
IOSTUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.01251604794488731,0.005319140626925397
IOSTUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.012493871933153903,0.005538870707792498
IQUSDT,2023-09-22-00:00 ~ 2024-01-01-00:00,First,0.01319771463889569,0.005178030124260029
IQUSDT,2023-09-22-00:00 ~ 2024-01-01-00:00,Second,0.019429955673819894,0.005802674538186403
STPTUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.017851490125489106,0.01150612834760133
STPTUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.016426778702213943,0.011110522961472887
XECUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.009242596917730956,0.0040938226339634655
XECUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.008968893400142957,0.0032127952539799044
IOTAUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.01036184973445574,0.005735599738537936
IOTAUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.00989384511082299,0.0044359890039871105
ONGUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,First,0.022788126005979837,0.014398919940854222
ONGUSDT,2023-01-01-00:00 ~ 2024-01-01-00:00,Second,0.023099023544731763,0.015491267013990567
