symbol,start_date,end_date,actual_frequencies,digit_type,target
KRW-CKB,2021-12-31-00:00,2022-01-01-00:00,"[0.3075, 0.1425, 0.095, 0.075, 0.1475, 0.05, 0.0625, 0.0575, 0.0625]",first,TA
KRW-CKB,2021-12-31-00:00,2022-01-01-00:00,"[0.2875, 0.0825, 0.085, 0.0925, 0.08, 0.075, 0.045, 0.0875, 0.0525, 0.1125]",second,TA
KRW-CKB,2021-12-30-00:00,2021-12-31-00:00,"[0.2875, 0.165, 0.1075, 0.0675, 0.1225, 0.05, 0.095, 0.05, 0.055]",first,TA
KRW-CKB,2021-12-30-00:00,2021-12-31-00:00,"[0.225, 0.07, 0.0925, 0.0775, 0.0975, 0.08, 0.085, 0.0725, 0.0775, 0.1225]",second,TA
KRW-CKB,2021-12-29-00:00,2021-12-30-00:00,"[0.31, 0.2175, 0.0925, 0.09, 0.105, 0.0475, 0.07, 0.02, 0.0475]",first,TA
KRW-CKB,2021-12-29-00:00,2021-12-30-00:00,"[0.175, 0.0875, 0.095, 0.09, 0.0725, 0.12, 0.1025, 0.08, 0.0775, 0.1]",second,TA
KRW-CKB,2021-12-28-00:00,2021-12-29-00:00,"[0.28, 0.2025, 0.125, 0.095, 0.125, 0.0275, 0.0575, 0.045, 0.0425]",first,TA
KRW-CKB,2021-12-28-00:00,2021-12-29-00:00,"[0.2, 0.1225, 0.075, 0.0625, 0.09, 0.0875, 0.085, 0.0775, 0.095, 0.105]",second,TA
KRW-CKB,2021-12-27-00:00,2021-12-28-00:00,"[0.325, 0.1525, 0.13, 0.0675, 0.09, 0.0675, 0.045, 0.05, 0.0725]",first,TA
KRW-CKB,2021-12-27-00:00,2021-12-28-00:00,"[0.195, 0.105, 0.1, 0.07, 0.0925, 0.1075, 0.0775, 0.0575, 0.09, 0.105]",second,TA
KRW-CKB,2021-12-26-00:00,2021-12-27-00:00,"[0.3125, 0.1475, 0.0975, 0.0975, 0.12, 0.06, 0.065, 0.045, 0.055]",first,TA
KRW-CKB,2021-12-26-00:00,2021-12-27-00:00,"[0.17, 0.125, 0.0725, 0.09, 0.0875, 0.09, 0.09, 0.08, 0.0825, 0.1125]",second,TA
KRW-CKB,2021-12-25-00:00,2021-12-26-00:00,"[0.2825, 0.175, 0.12, 0.075, 0.1, 0.055, 0.055, 0.065, 0.0725]",first,TA
