symbol,start_date,end_date,actual_frequencies,digit_type,target
KRW-XEC,2021-12-31-00:00,2022-01-01-00:00,"[0.2725, 0.215, 0.145, 0.0625, 0.085, 0.0775, 0.07, 0.0175, 0.055]",first,TA
KRW-XEC,2021-12-31-00:00,2022-01-01-00:00,"[0.1725, 0.13, 0.1125, 0.1, 0.1, 0.07, 0.0575, 0.075, 0.08, 0.1025]",second,TA
KRW-XEC,2021-12-30-00:00,2021-12-31-00:00,"[0.3025, 0.1975, 0.13, 0.105, 0.0625, 0.0675, 0.0425, 0.0525, 0.04]",first,TA
KRW-XEC,2021-12-30-00:00,2021-12-31-00:00,"[0.15, 0.12, 0.0725, 0.11, 0.085, 0.1225, 0.11, 0.07, 0.0775, 0.0825]",second,TA
KRW-XEC,2021-12-29-00:00,2021-12-30-00:00,"[0.3, 0.1925, 0.105, 0.1175, 0.1, 0.0525, 0.045, 0.035, 0.0525]",first,TA
KRW-XEC,2021-12-29-00:00,2021-12-30-00:00,"[0.1375, 0.0975, 0.1125, 0.1025, 0.1325, 0.0675, 0.11, 0.075, 0.0825, 0.0825]",second,TA
KRW-XEC,2021-12-28-00:00,2021-12-29-00:00,"[0.32, 0.1725, 0.135, 0.09, 0.075, 0.055, 0.0575, 0.0525, 0.0425]",first,TA
KRW-XEC,2021-12-28-00:00,2021-12-29-00:00,"[0.1375, 0.1075, 0.1125, 0.085, 0.095, 0.1075, 0.08, 0.065, 0.09, 0.12]",second,TA
KRW-XEC,2021-12-27-00:00,2021-12-28-00:00,"[0.2875, 0.18, 0.15, 0.0775, 0.0925, 0.05, 0.06, 0.045, 0.0575]",first,TA
KRW-XEC,2021-12-27-00:00,2021-12-28-00:00,"[0.15, 0.1175, 0.135, 0.0925, 0.135, 0.1075, 0.0625, 0.065, 0.06, 0.075]",second,TA
KRW-XEC,2021-12-26-00:00,2021-12-27-00:00,"[0.31, 0.205, 0.115, 0.0825, 0.07, 0.055, 0.04, 0.065, 0.0575]",first,TA
KRW-XEC,2021-12-26-00:00,2021-12-27-00:00,"[0.1075, 0.1175, 0.1225, 0.1075, 0.095, 0.08, 0.0925, 0.055, 0.0975, 0.125]",second,TA
KRW-XEC,2021-12-25-00:00,2021-12-26-00:00,"[0.305, 0.185, 0.13, 0.11, 0.09, 0.0425, 0.045, 0.055, 0.0375]",first,TA
KRW-XEC,2021-12-25-00:00,2021-12-26-00:00,"[0.1525, 0.125, 0.0825, 0.1025, 0.1075, 0.095, 0.085, 0.07, 0.08, 0.1]",second,TA
KRW-XEC,2021-12-24-00:00,2021-12-25-00:00,"[0.3075, 0.1275, 0.14, 0.1075, 0.08, 0.085, 0.0575, 0.05, 0.045]",first,TA
KRW-XEC,2021-12-24-00:00,2021-12-25-00:00,"[0.125, 0.1225, 0.085, 0.1225, 0.0975, 0.095, 0.075, 0.115, 0.08, 0.0825]",second,TA
KRW-XEC,2021-12-23-00:00,2021-12-24-00:00,"[0.345, 0.1325, 0.1075, 0.07, 0.1425, 0.075, 0.03, 0.0425, 0.055]",first,TA
KRW-XEC,2021-12-23-00:00,2021-12-24-00:00,"[0.16, 0.0825, 0.115, 0.085, 0.0825, 0.0875, 0.0875, 0.0975, 0.0775, 0.125]",second,TA
