symbol,start_date,end_date,actual_frequencies,digit_type,target
KRW-VET,2025-01-01-00:00,2024-12-31-00:00,"[0.325, 0.13416666666666666, 0.13, 0.0875, 0.0925, 0.07083333333333333, 0.06, 0.03333333333333333, 0.06666666666666667]",first,TA
KRW-VET,2025-01-01-00:00,2024-12-31-00:00,"[0.14666666666666667, 0.11333333333333333, 0.085, 0.0975, 0.10166666666666667, 0.08333333333333333, 0.07166666666666667, 0.07583333333333334, 0.07916666666666666, 0.14583333333333334]",second,TA
KRW-VET,2024-12-31-00:00,2024-12-30-00:00,"[0.2985714285714286, 0.17, 0.13214285714285715, 0.1, 0.07357142857142857, 0.07071428571428572, 0.05714285714285714, 0.045, 0.05285714285714286]",first,TA
KRW-VET,2024-12-31-00:00,2024-12-30-00:00,"[0.14142857142857143, 0.11642857142857142, 0.10928571428571429, 0.10285714285714286, 0.08642857142857142, 0.09142857142857143, 0.07214285714285715, 0.07928571428571428, 0.09142857142857143, 0.10928571428571429]",second,TA
KRW-VET,2024-12-30-00:00,2024-12-29-00:00,"[0.31083333333333335, 0.165, 0.12, 0.08916666666666667, 0.07416666666666667, 0.06, 0.06583333333333333, 0.045, 0.07]",first,TA
KRW-VET,2024-12-30-00:00,2024-12-29-00:00,"[0.14583333333333334, 0.09416666666666666, 0.10916666666666666, 0.10333333333333333, 0.095, 0.08666666666666667, 0.08166666666666667, 0.0775, 0.075, 0.13166666666666665]",second,TA
KRW-VET,2024-12-29-00:00,2024-12-28-00:00,"[0.2825, 0.18833333333333332, 0.09833333333333333, 0.0975, 0.09166666666666666, 0.08416666666666667, 0.04833333333333333, 0.04666666666666667, 0.0625]",first,TA
KRW-VET,2024-12-29-00:00,2024-12-28-00:00,"[0.145, 0.115, 0.09916666666666667, 0.09666666666666666, 0.07583333333333334, 0.09583333333333334, 0.085, 0.08416666666666667, 0.07916666666666666, 0.12416666666666666]",second,TA
KRW-VET,2024-12-28-00:00,2024-12-27-00:00,"[0.295, 0.18214285714285713, 0.12, 0.10214285714285715, 0.07357142857142857, 0.06642857142857143, 0.04857142857142857, 0.045, 0.06714285714285714]",first,TA
KRW-VET,2024-12-28-00:00,2024-12-27-00:00,"[0.14214285714285715, 0.11642857142857142, 0.09857142857142857, 0.09428571428571429, 0.09, 0.08571428571428572, 0.07571428571428572, 0.08214285714285714, 0.08142857142857143, 0.13357142857142856]",second,TA
KRW-VET,2024-12-27-00:00,2024-12-26-00:00,"[0.2935714285714286, 0.17142857142857143, 0.13, 0.09142857142857143, 0.08714285714285715, 0.05785714285714286, 0.06642857142857143, 0.055714285714285716, 0.04642857142857143]",first,TA
KRW-VET,2024-12-27-00:00,2024-12-26-00:00,"[0.155, 0.11, 0.10785714285714286, 0.09, 0.09571428571428571, 0.08285714285714285, 0.08928571428571429, 0.08142857142857143, 0.08428571428571428, 0.10357142857142858]",second,TA
KRW-VET,2024-12-26-00:00,2024-12-25-00:00,"[0.3, 0.18, 0.12928571428571428, 0.09214285714285714, 0.07, 0.07142857142857142, 0.055714285714285716, 0.047857142857142855, 0.05357142857142857]",first,TA
KRW-VET,2024-12-26-00:00,2024-12-25-00:00,"[0.12285714285714286, 0.115, 0.10928571428571429, 0.09642857142857143, 0.09857142857142857, 0.08857142857142856, 0.08071428571428571, 0.09785714285714285, 0.09285714285714286, 0.09785714285714285]",second,TA
KRW-VET,2024-12-25-00:00,2024-12-24-00:00,"[0.31857142857142856, 0.17142857142857143, 0.11857142857142858, 0.09214285714285714, 0.08928571428571429, 0.06928571428571428, 0.054285714285714284, 0.04214285714285714, 0.04428571428571428]",first,TA
