2024-10-10 15:00:00,60593.95,60599.99,60560.74,60565.41,33.37071
2024-10-10 15:01:00,60565.41,60565.41,60510.0,60510.0,52.73368
2024-10-10 15:02:00,60510.0,60515.15,60450.0,60463.7,87.82503
2024-10-10 15:03:00,60463.7,60543.51,60444.99,60543.51,33.23361
2024-10-10 15:04:00,60543.91,60636.36,60543.91,60622.0,38.01485
2024-10-10 15:05:00,60622.0,60645.0,60621.09,60626.99,36.08368
2024-10-10 15:06:00,60626.99,60712.09,60600.0,60712.09,36.22771
2024-10-10 15:07:00,60712.08,60760.0,60703.3,60730.03,45.90391
2024-10-10 15:08:00,60730.03,60760.83,60730.02,60745.77,26.1251
2024-10-10 15:09:00,60745.76,60760.0,60732.21,60740.12,25.68173
2024-10-10 15:10:00,60740.12,60760.0,60696.6,60700.0,24.05814
2024-10-10 15:11:00,60700.0,60737.38,60674.61,60712.0,20.67321
2024-10-10 15:12:00,60712.0,60740.0,60697.5,60730.17,20.05267
2024-10-10 15:13:00,60730.17,60740.0,60700.0,60740.0,15.21888
2024-10-10 15:14:00,60740.0,60759.99,60737.49,60748.0,15.13911
2024-10-10 15:15:00,60748.0,60760.0,60715.72,60719.95,20.04995
2024-10-10 15:16:00,60719.94,60721.52,60698.01,60698.53,24.24405
2024-10-10 15:17:00,60698.52,60719.84,60644.28,60666.67,23.75525
2024-10-10 15:18:00,60666.68,60666.68,60636.36,60644.21,12.00588
2024-10-10 15:19:00,60644.21,60687.5,60644.2,60687.49,13.8245
2024-10-10 15:20:00,60687.5,60693.98,60656.0,60656.0,20.11511
2024-10-10 15:21:00,60656.01,60720.0,60650.03,60675.28,54.11864
2024-10-10 15:22:00,60675.29,60675.99,60508.77,60521.54,51.68657
2024-10-10 15:23:00,60521.54,60573.8,60510.4,60569.99,90.31746
2024-10-10 15:24:00,60570.0,60570.0,60542.37,60558.01,28.92946
2024-10-10 15:25:00,60558.0,60568.0,60523.32,60550.0,26.17165
2024-10-10 15:26:00,60550.0,60550.0,60484.85,60525.24,31.92124
2024-10-10 15:27:00,60525.25,60535.35,60476.0,60488.0,29.74005
2024-10-10 15:28:00,60488.0,60513.5,60476.63,60513.5,29.32922
2024-10-10 15:29:00,60513.5,60513.5,60474.23,60486.0,14.27398
2024-10-10 15:30:00,60486.0,60506.0,60478.51,60483.31,19.232
2024-10-10 15:31:00,60483.31,60515.16,60446.51,60481.45,39.1624
2024-10-10 15:32:00,60481.45,60535.99,60481.44,60533.99,31.06688
2024-10-10 15:33:00,60534.0,60566.37,60502.96,60554.78,29.31302
2024-10-10 15:34:00,60554.79,60554.79,60522.0,60542.1,18.8847
2024-10-10 15:35:00,60542.1,60566.68,60514.47,60556.01,22.34724
2024-10-10 15:36:00,60556.01,60557.58,60487.64,60496.0,22.00257
2024-10-10 15:37:00,60496.23,60566.35,60496.23,60549.78,13.69713
2024-10-10 15:38:00,60549.79,60568.0,60549.79,60566.0,11.21463
2024-10-10 15:39:00,60566.0,60584.0,60565.07,60584.0,11.06673
2024-10-10 15:40:00,60584.0,60584.0,60540.0,60543.96,17.11251
