2025-01-08 15:00:00,95288.0,95335.17,95212.02,95335.17,28.8268
2025-01-08 15:01:00,95336.0,95499.77,95336.0,95494.0,31.31735
2025-01-08 15:02:00,95494.0,95528.02,95393.93,95505.18,47.32098
2025-01-08 15:03:00,95505.19,95878.79,95505.18,95813.5,197.46069
2025-01-08 15:04:00,95813.94,95868.63,95734.53,95831.15,83.70082
2025-01-08 15:05:00,95831.15,95975.0,95800.0,95801.97,55.23412
2025-01-08 15:06:00,95801.97,96031.84,95801.97,96028.25,69.22224
2025-01-08 15:07:00,96028.24,96079.32,95857.59,95934.93,70.17894
2025-01-08 15:08:00,95934.99,95959.38,95804.0,95887.94,46.54531
2025-01-08 15:09:00,95887.94,95923.09,95800.57,95839.99,34.29753
2025-01-08 15:10:00,95839.98,95878.78,95659.22,95686.44,49.78895
2025-01-08 15:11:00,95686.43,95728.91,95447.21,95508.41,66.64353
2025-01-08 15:12:00,95508.42,95531.18,95393.93,95410.97,127.30692
2025-01-08 15:13:00,95410.96,95470.86,95249.66,95251.23,82.00913
2025-01-08 15:14:00,95251.23,95283.48,95133.61,95154.56,52.3152
2025-01-08 15:15:00,95154.56,95196.4,94981.36,95098.37,64.07543
2025-01-08 15:16:00,95098.37,95110.0,94898.5,95068.46,94.56087
2025-01-08 15:17:00,95068.45,95195.21,95037.12,95167.07,64.0363
2025-01-08 15:18:00,95167.08,95303.04,95167.08,95273.01,39.09795
2025-01-08 15:19:00,95273.01,95421.18,95256.54,95373.99,56.19329
2025-01-08 15:20:00,95373.99,95374.45,95000.0,95001.81,44.29623
2025-01-08 15:21:00,95001.81,95121.38,95001.81,95060.29,42.63106
2025-01-08 15:22:00,95060.3,95071.4,94763.36,94793.03,107.05003
2025-01-08 15:23:00,94793.04,94891.98,94775.21,94891.98,35.87388
2025-01-08 15:24:00,94891.97,95026.39,94849.41,94995.75,31.53513
2025-01-08 15:25:00,94995.75,95100.0,94940.0,94963.01,28.80261
2025-01-08 15:26:00,94963.0,95076.66,94917.39,95076.66,21.32956
2025-01-08 15:27:00,95076.67,95105.45,94922.31,94948.38,32.13395
2025-01-08 15:28:00,94948.38,94952.07,94800.0,94813.48,23.60004
2025-01-08 15:29:00,94813.48,94878.78,94710.0,94797.37,54.24854
2025-01-08 15:30:00,94797.38,94900.0,94774.92,94848.48,46.72669
2025-01-08 15:31:00,94848.49,94934.34,94829.72,94849.13,35.3956
2025-01-08 15:32:00,94849.14,94939.4,94767.0,94771.58,35.86963
2025-01-08 15:33:00,94771.58,94830.09,94625.39,94743.15,61.81305
2025-01-08 15:34:00,94743.15,94760.0,94624.43,94711.99,25.4455
2025-01-08 15:35:00,94711.99,94975.39,94711.99,94938.34,52.18381
2025-01-08 15:36:00,94938.35,95125.3,94932.09,95125.3,31.78485
2025-01-08 15:37:00,95125.31,95216.38,95054.36,95196.22,23.61423
2025-01-08 15:38:00,95195.71,95258.33,95080.26,95093.79,41.60743
2025-01-08 15:39:00,95093.79,95134.9,94969.84,94969.85,32.44067
2025-01-08 15:40:00,94969.84,94976.25,94804.29,94856.4,40.31298
2025-01-08 15:41:00,94857.08,94959.99,94790.81,94958.49,36.12358
2025-01-08 15:42:00,94958.49,95037.85,94900.0,94926.7,17.34607
2025-01-08 15:43:00,94926.7,95000.0,94924.82,94994.42,13.06543
2025-01-08 15:44:00,94994.41,94998.83,94929.75,94995.64,26.08485
2025-01-08 15:45:00,94995.64,95131.18,94985.65,95040.18,32.39088
2025-01-08 15:46:00,95040.19,95128.0,95039.58,95107.29,27.59023
2025-01-08 15:47:00,95107.3,95127.83,94941.22,95013.38,37.46509
2025-01-08 15:48:00,95013.39,95075.53,94955.76,95028.52,18.85492
2025-01-08 15:49:00,95027.13,95064.05,95004.46,95028.37,17.23734
2025-01-08 15:50:00,95028.38,95090.91,94996.15,95077.67,31.53243
2025-01-08 15:51:00,95077.67,95144.0,95020.0,95144.0,19.6789
2025-01-08 15:52:00,95144.0,95331.25,95101.81,95331.25,52.46458
2025-01-08 15:53:00,95331.25,95331.25,95250.01,95250.02,14.33045
2025-01-08 15:54:00,95250.02,95295.23,95227.63,95293.19,29.7361
2025-01-08 15:55:00,95293.19,95318.26,95210.24,95244.0,35.19553
