symbol,start_date,end_date,actual_frequencies,digit_type,target
CELOUSDT,2022-01-01-00:00,2022-01-02-00:00,"[0.31058495821727017, 0.16364902506963788, 0.13857938718662952, 0.08704735376044569, 0.07381615598885793, 0.06406685236768803, 0.06128133704735376, 0.05222841225626741, 0.04874651810584958]",first,TA
CELOUSDT,2022-01-01-00:00,2022-01-02-00:00,"[0.116991643454039, 0.11002785515320335, 0.11281337047353761, 0.100974930362117, 0.0947075208913649, 0.10584958217270195, 0.08565459610027855, 0.09818941504178273, 0.09261838440111421, 0.08217270194986072]",second,TA
CELOUSDT,2022-01-02-00:00,2022-01-03-00:00,"[0.28460997891777934, 0.17217146872803935, 0.13281799016163034, 0.10119465917076599, 0.09065354884047787, 0.06324666198172874, 0.059732958538299366, 0.05130007027406887, 0.04427266338721012]",first,TA
CELOUSDT,2022-01-02-00:00,2022-01-03-00:00,"[0.1257905832747716, 0.10962754743499649, 0.10751932536893886, 0.11103302881236823, 0.09205903021784961, 0.10330288123682362, 0.09135628952916373, 0.09346451159522136, 0.07659873506676036, 0.08924806746310611]",second,TA
CELOUSDT,2022-01-03-00:00,2022-01-04-00:00,"[0.32723434201266716, 0.1597466572836031, 0.11822660098522167, 0.09289232934553132, 0.07741027445460943, 0.07037297677691766, 0.05700211118930331, 0.04644616467276566, 0.050668543279380716]",first,TA
CELOUSDT,2022-01-03-00:00,2022-01-04-00:00,"[0.11963406052076003, 0.11330049261083744, 0.10415200562983815, 0.10344827586206896, 0.11118930330752991, 0.09078114004222379, 0.09500351864883885, 0.10344827586206896, 0.08022519352568613, 0.07881773399014778]",second,TA
CELOUSDT,2022-01-04-00:00,2022-01-05-00:00,"[0.29218967921896793, 0.17503486750348676, 0.1297071129707113, 0.09483960948396095, 0.08368200836820083, 0.06764295676429567, 0.05509065550906555, 0.0599721059972106, 0.04184100418410042]",first,TA
CELOUSDT,2022-01-04-00:00,2022-01-05-00:00,"[0.12482566248256625, 0.10948396094839609, 0.09414225941422594, 0.09483960948396095, 0.10181311018131102, 0.10320781032078104, 0.09832635983263599, 0.10111576011157601, 0.08926080892608089, 0.08298465829846582]",second,TA
CELOUSDT,2022-01-05-00:00,2022-01-06-00:00,"[0.3143650242886884, 0.17973629424011103, 0.1193615544760583, 0.09923664122137404, 0.07286606523247745, 0.05968077723802915, 0.062456627342123525, 0.05135322692574601, 0.040943789035392086]",first,TA
CELOUSDT,2022-01-05-00:00,2022-01-06-00:00,"[0.10825815405968078, 0.11172796668979876, 0.11450381679389313, 0.09993060374739764, 0.10825815405968078, 0.0922970159611381, 0.09646079111727966, 0.0936849410131853, 0.09507286606523248, 0.0798056904927134]",second,TA
CELOUSDT,2022-01-06-00:00,2022-01-07-00:00,"[0.29770992366412213, 0.18598195697432338, 0.13532269257460097, 0.0922970159611381, 0.07078417765440666, 0.06731436502428868, 0.05829285218598196, 0.048577376821651634, 0.04371963913948647]",first,TA
