Symbol,전체 기간,Digit Type,Mean,Std Dev
ETCUSDT,2024-07-01-00:00 ~ 2024-12-02-00:00,Second,0.0043962879148427,0.0012817111432761
ALGOUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0065633614688714,0.0025921917578365
ALGOUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0038387026777927,0.0009187224537794
ARBUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0061854724499003,0.00277549404932
ARBUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0036856037335226,0.0009232538627332
ATOMUSDT,2024-07-01-00:00 ~ 2024-11-22-00:00,First,0.0048855965392107,0.0018520130541704
ATOMUSDT,2024-07-01-00:00 ~ 2024-11-22-00:00,Second,0.0036912123138339,0.000936700880438
STXUSDT,2024-07-01-00:00 ~ 2024-11-26-00:00,First,0.0047743458043101,0.0021090667596902
STXUSDT,2024-07-01-00:00 ~ 2024-11-26-00:00,Second,0.0037146805838041,0.0010318804511957
THETAUSDT,2024-07-01-00:00 ~ 2024-11-28-00:00,First,0.0050790525166295,0.0018142430204999
THETAUSDT,2024-07-01-00:00 ~ 2024-11-28-00:00,Second,0.0049227605024862,0.0016117200047942
IMXUSDT,2024-07-01-00:00 ~ 2024-11-25-00:00,First,0.0048462527100299,0.0017116756258496
IMXUSDT,2024-07-01-00:00 ~ 2024-11-25-00:00,Second,0.0041138315662525,0.0013743426058622
GRTUSDT,2024-07-01-00:00 ~ 2024-11-26-00:00,First,0.0045243614715811,0.001560105548448
GRTUSDT,2024-07-01-00:00 ~ 2024-11-26-00:00,Second,0.0039101306222598,0.0010620462210076
SEIUSDT,2024-07-01-00:00 ~ 2024-11-21-00:00,First,0.0044597526813615,0.0019258594820309
SEIUSDT,2024-07-01-00:00 ~ 2024-11-21-00:00,Second,0.0036362967662347,0.0009060900315364
SANDUSDT,2024-07-01-00:00 ~ 2024-11-27-00:00,First,0.0052505972467971,0.0019873340925879
SANDUSDT,2024-07-01-00:00 ~ 2024-11-27-00:00,Second,0.0045200651443285,0.0018324897861543
EOSUSDT,2024-07-01-00:00 ~ 2024-11-26-00:00,First,0.0059763170884344,0.0021750352832911
EOSUSDT,2024-07-01-00:00 ~ 2024-11-26-00:00,Second,0.0048135882616931,0.001364991465983
XTZUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0179389539370059,0.0075415969357182
XTZUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0108682844514568,0.0067988249687286
IOTAUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0110776232832981,0.0059533723611248
IOTAUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0064604104845362,0.0029816684921366
FLOWUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0109222639915058,0.0068600454380222
FLOWUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0106550919076772,0.0063364696951708
ENSUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0047314323429345,0.0018068820365615
ENSUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0041520938612258,0.0010221582833056
NEOUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.008145118254859,0.0046759126197288
NEOUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0075898105047653,0.0038476232127753
MANAUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0059528572509961,0.0029300476170356
MANAUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0052266459762717,0.0021777286381946
AXSUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0047661908957606,0.0016410710071696
AXSUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0044837510643913,0.0015081565546499
CHZUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0071595915091819,0.0027122626041873
CHZUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0059830563250149,0.0026095656388318
XECUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0065187765696597,0.0045812873839239
XECUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.006128927819613,0.0035929543109158
MINAUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0053163648637628,0.0024153586411766
MINAUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0042846775245121,0.0015122238112462
KAVAUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.006380397498664,0.003396124754586
KAVAUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0058728102825998,0.0023360375706414
1INCHUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0062056551740195,0.0026237817248027
1INCHUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0052659714263397,0.0019392585775579
ZROUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0052268085831387,0.0020380310367816
ZROUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0036289980411909,0.0009460748513999
BLURUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0064273769998656,0.0022753745903179
BLURUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0047583687132977,0.0015698162734144
TFUELUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.007985373989992,0.0032227803801822
TFUELUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0051413181519552,0.0019607059022397
ASTRUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0100801643262331,0.0044140694688053
ASTRUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0078615482490228,0.0044196004147931
ZILUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0072941978811637,0.0031747113939309
ZILUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.00600856519308,0.0027115708279733
ZRXUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.009686567332687,0.0042796833491172
ZRXUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0067294216466025,0.0026794757208808
JSTUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0147181071756683,0.008641183224207
JSTUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0124840524566301,0.0087501145433955
GLMUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0080863940338337,0.0050961786710734
GLMUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0074010349322987,0.0045359873437931
IDUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0059711967722848,0.0025886222013172
IDUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0051448068787658,0.0021499120407003
BATUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0089753178648266,0.0041045654942334
BATUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0061296441113751,0.0029442346720465
CELOUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0055606422391242,0.001991042908841
CELOUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0049289306211176,0.0021253515258048
ANKRUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0068346249734592,0.0027622824040915
ANKRUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0061585752491282,0.0024140122120502
QTUMUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0089765363756408,0.004744444924755
QTUMUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0069323346322885,0.0033634609959924
SCUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0058700628727355,0.0020888404786069
SCUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0045559982410461,0.0015897664938887
GASUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0092447693062261,0.0052762038586964
GASUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0068150102470728,0.0043179952472543
GMTUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0083395855511152,0.0089211704161488
GMTUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0043547317929168,0.0014444931593799
ELFUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0151165323584319,0.0115166256312494
ELFUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0050856101564258,0.0018742990426002
TUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0103097350862701,0.0064217079103885
TUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0089197605747126,0.0053827007040195
MASKUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0074967569388058,0.0039539057125479
MASKUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0064094353334309,0.0033036906066133
POLYXUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0063010490409993,0.0028445776441793
POLYXUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0051014007895731,0.0019570720720833
HIVEUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0055601138803662,0.0017493492039797
HIVEUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0043831259027043,0.0011654063730613
ONTUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0083284599914062,0.0035149896815368
ONTUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0071759198779496,0.0030455321436926
SXPUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0078124200303028,0.0041231996366133
SXPUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0070027201980275,0.0035685977719818
STORJUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0057356229113352,0.0028881506994605
STORJUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0052246311420636,0.0022310695805405
SNTUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0121761324197097,0.0077120251244279
SNTUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.009150780565762,0.0056449303539335
LSKUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.011337576445298,0.0045634881469973
LSKUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0068915410416615,0.0027327193262609
CVCUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.006298377875257,0.0029102279296151
CVCUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0046267847408925,0.0023696460363674
POWRUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0084504558905377,0.0041242573557561
POWRUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0057567930431655,0.0019896815392573
IQUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0063770687554611,0.0024134005337191
IQUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0053356462384783,0.0015005769476915
IOSTUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0108746609704374,0.0061624312702286
IOSTUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0088585122986838,0.0059290436315541
STPTUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0421162518837139,0.0328325522243526
STPTUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0079833136625333,0.0060825099404528
STRAXUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0066339283714725,0.0029129539045841
STRAXUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0044716272165535,0.0012557728929796
ONGUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0094480136144535,0.0045226631260762
ONGUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0065824296313409,0.0028991436540891
PUNDIXUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.0074333271203308,0.0028612518809728
PUNDIXUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.0054432884293397,0.0024214303638321
STEEMUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.010147171421181326,0.005201519365049188
STEEMUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.006919278294632306,0.003843881819508897
KNCUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.008663442548246534,0.0038820989317101566
KNCUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.007044587002512951,0.002940674995883531
ARKUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,First,0.00736553423987904,0.0061756756808007615
ARKUSDT,2024-07-01-00:00 ~ 2025-01-01-00:00,Second,0.005486367738423931,0.0026585562543722076
