symbol,start_date,end_date,digit_type,actual_frequencies,mad,entropy
ARDRUSDT,2024-01-01,2024-01-02-00:00,first,"[0.27410617551462624, 0.20368364030335862, 0.1419284940411701, 0.09209100758396534, 0.08342361863488625, 0.06608884073672806, 0.04008667388949079, 0.04983748645720477, 0.04875406283856988]",0.0115157963434897,2.868148618412037
ARDRUSDT,2024-01-01,2024-01-02-00:00,second,"[0.16901408450704225, 0.1094257854821235, 0.09534127843986999, 0.07692307692307693, 0.09100758396533044, 0.08775731310942579, 0.06392199349945829, 0.08559046587215602, 0.0780065005417118, 0.14301191765980498]",0.0214698763024548,3.258945352867953
ARDRUSDT,2024-01-02,2024-01-03-00:00,first,"[0.28418230563002683, 0.18856121537086684, 0.14209115281501342, 0.09651474530831099, 0.08757819481680071, 0.041108132260947276, 0.064343163538874, 0.05093833780160858, 0.044682752457551385]",0.0098601195227249,2.866017105763352
ARDRUSDT,2024-01-02,2024-01-03-00:00,second,"[0.20285969615728328, 0.1260053619302949, 0.09204647006255585, 0.10187667560321716, 0.0902591599642538, 0.08132260947274352, 0.07506702412868632, 0.0679177837354781, 0.05987488829311886, 0.10277033065236818]",0.0226137329355633,3.227987688815237
ARDRUSDT,2024-01-03,2024-01-04-00:00,first,"[0.2600334448160535, 0.1688963210702341, 0.1488294314381271, 0.09782608695652174, 0.08779264214046822, 0.08779264214046822, 0.051839464882943144, 0.0451505016722408, 0.051839464882943144]",0.0134102203785019,2.936487060281347
ARDRUSDT,2024-01-03,2024-01-04-00:00,second,"[0.16638795986622074, 0.11622073578595318, 0.09364548494983277, 0.0903010033444816, 0.09197324414715718, 0.09782608695652174, 0.07859531772575251, 0.08193979933110368, 0.08695652173913043, 0.09615384615384616]",0.0122689337796179,3.284699873106052
ARDRUSDT,2024-01-04,2024-01-05-00:00,first,"[0.2841429880843263, 0.19798350137488543, 0.12373968835930339, 0.09532538955087076, 0.08707607699358387, 0.054995417048579284, 0.05774518790100825, 0.054078826764436295, 0.044912923923006415]",0.0072696394627151,2.8777001174204924
ARDRUSDT,2024-01-04,2024-01-05-00:00,second,"[0.13473877176901924, 0.07241063244729606, 0.10174152153987168, 0.08615948670944087, 0.0843263061411549, 0.076076993583868, 0.08707607699358387, 0.10357470210815765, 0.15490375802016498, 0.09899175068744272]",0.0219220638163493,3.280206256820183
ARDRUSDT,2024-01-05,2024-01-06-00:00,first,"[0.32515894641235243, 0.17075386012715713, 0.1335149863760218, 0.08810172570390554, 0.07901907356948229, 0.05994550408719346, 0.047229791099000905, 0.043596730245231606, 0.05267938237965486]",0.008806020518905,2.8205458999122843
ARDRUSDT,2024-01-05,2024-01-06-00:00,second,"[0.14168937329700274, 0.11625794732061762, 0.08810172570390554, 0.0971843778383288, 0.08174386920980926, 0.08537693006357856, 0.07992733878292461, 0.08991825613079019, 0.1008174386920981, 0.11898274296094459]",0.0143221449259344,3.2973832655523934
ARDRUSDT,2024-01-06,2024-01-07-00:00,first,"[0.29043478260869565, 0.18695652173913044, 0.11652173913043479, 0.09652173913043478, 0.09043478260869565, 0.06086956521739131, 0.07043478260869565, 0.04434782608695652, 0.043478260869565216]",0.0076803633056731,2.882231447509973
ARDRUSDT,2024-01-06,2024-01-07-00:00,second,"[0.1408695652173913, 0.12347826086956522, 0.10260869565217391, 0.09478260869565218, 0.09826086956521739, 0.07565217391304348, 0.09217391304347826, 0.09043478260869565, 0.0791304347826087, 0.10260869565217391]",0.0096945182032186,3.2980385279993345
ARDRUSDT,2024-01-07,2024-01-08-00:00,first,"[0.31938325991189426, 0.18722466960352424, 0.11233480176211454, 0.09911894273127753, 0.07819383259911894, 0.0605726872246696, 0.048458149779735685, 0.04185022026431718, 0.05286343612334802]",0.0086225666848111,2.823304516704235
ARDRUSDT,2024-01-07,2024-01-08-00:00,second,"[0.11784140969162996, 0.11123348017621146, 0.0947136563876652, 0.06828193832599119, 0.08920704845814978, 0.08149779735682819, 0.07048458149779736, 0.06387665198237885, 0.09801762114537445, 0.20484581497797358]",0.0260592060973588,3.22847648433836
ARDRUSDT,2024-01-08,2024-01-09-00:00,first,"[0.30945558739255014, 0.19102196752626552, 0.1069723018147087, 0.09551098376313276, 0.09073543457497613, 0.07640878701050621, 0.04297994269340974, 0.044890162368672396, 0.04202483285577841]",0.0098605524680883,2.8343412416360216
ARDRUSDT,2024-01-08,2024-01-09-00:00,second,"[0.11270296084049666, 0.09455587392550144, 0.0936007640878701, 0.11270296084049666, 0.08404966571155682, 0.0659025787965616, 0.10124164278892073, 0.10792741165234002, 0.10888252148997135, 0.11843361986628462]",0.0177128931435721,3.3043672219091174
ARDRUSDT,2024-01-09,2024-01-10-00:00,first,"[0.27029804727646456, 0.20760534429599178, 0.11819116135662898, 0.11921891058581706, 0.07810894141829394, 0.06063720452209661, 0.06680369989722508, 0.045220966084275435, 0.03391572456320658]",0.0139188301639132,2.8718212764533417
ARDRUSDT,2024-01-09,2024-01-10-00:00,second,"[0.1408016443987667, 0.11921891058581706, 0.09455292908530319, 0.08633093525179857, 0.08941418293936279, 0.08530318602261049, 0.08633093525179857, 0.10894141829393628, 0.1171634121274409, 0.07194244604316546]",0.0149267941106117,3.2943777874740943
ARDRUSDT,2024-01-10,2024-01-11-00:00,first,"[0.29405737704918034, 0.2151639344262295, 0.09938524590163934, 0.08504098360655737, 0.09118852459016394, 0.05737704918032787, 0.05635245901639344, 0.04918032786885246, 0.05225409836065574]",0.0127947914917928,2.851292160441977
