symbol,start_date,end_date,actual_frequencies,digit_type,target
KRW-DOGE,2024-01-01-00:00,2023-12-31-00:00,"[0.31083333333333335, 0.17583333333333334, 0.10416666666666667, 0.09166666666666666, 0.085, 0.07833333333333334, 0.059166666666666666, 0.03833333333333333, 0.056666666666666664]",first,TA
KRW-DOGE,2024-01-01-00:00,2023-12-31-00:00,"[0.15416666666666667, 0.12833333333333333, 0.12333333333333334, 0.10416666666666667, 0.07083333333333333, 0.0875, 0.09, 0.07416666666666667, 0.07833333333333334, 0.08916666666666667]",second,TA
KRW-DOGE,2023-12-31-00:00,2023-12-30-00:00,"[0.335, 0.17, 0.11428571428571428, 0.08142857142857143, 0.06857142857142857, 0.06714285714285714, 0.055, 0.05071428571428571, 0.05785714285714286]",first,TA
KRW-DOGE,2023-12-31-00:00,2023-12-30-00:00,"[0.1357142857142857, 0.11785714285714285, 0.11714285714285715, 0.10285714285714286, 0.08785714285714286, 0.08571428571428572, 0.09, 0.08, 0.06428571428571428, 0.11857142857142858]",second,TA
KRW-DOGE,2023-12-30-00:00,2023-12-29-00:00,"[0.315, 0.16642857142857143, 0.1357142857142857, 0.09571428571428571, 0.06857142857142857, 0.06, 0.056428571428571425, 0.04642857142857143, 0.055714285714285716]",first,TA
KRW-DOGE,2023-12-30-00:00,2023-12-29-00:00,"[0.11571428571428571, 0.12285714285714286, 0.11571428571428571, 0.09071428571428572, 0.10428571428571429, 0.08857142857142856, 0.09357142857142857, 0.08285714285714285, 0.08, 0.10571428571428572]",second,TA
KRW-DOGE,2023-12-29-00:00,2023-12-28-00:00,"[0.29625, 0.178125, 0.109375, 0.100625, 0.090625, 0.069375, 0.048125, 0.059375, 0.048125]",first,TA
KRW-DOGE,2023-12-29-00:00,2023-12-28-00:00,"[0.115, 0.11875, 0.114375, 0.10375, 0.098125, 0.099375, 0.095, 0.079375, 0.080625, 0.095625]",second,TA
KRW-DOGE,2023-12-28-00:00,2023-12-27-00:00,"[0.305, 0.190625, 0.1075, 0.085625, 0.08375, 0.069375, 0.06, 0.053125, 0.045]",first,TA
KRW-DOGE,2023-12-28-00:00,2023-12-27-00:00,"[0.125625, 0.11875, 0.108125, 0.0975, 0.104375, 0.095, 0.0975, 0.0925, 0.084375, 0.07625]",second,TA
KRW-DOGE,2023-12-27-00:00,2023-12-26-00:00,"[0.325625, 0.17375, 0.10375, 0.090625, 0.091875, 0.064375, 0.0575, 0.050625, 0.041875]",first,TA
KRW-DOGE,2023-12-27-00:00,2023-12-26-00:00,"[0.12, 0.1225, 0.12, 0.099375, 0.085625, 0.11, 0.086875, 0.085, 0.086875, 0.08375]",second,TA
KRW-DOGE,2023-12-26-00:00,2023-12-25-00:00,"[0.3264285714285714, 0.1707142857142857, 0.115, 0.10571428571428572, 0.07357142857142857, 0.05142857142857143, 0.06428571428571428, 0.047142857142857146, 0.045714285714285714]",first,TA
KRW-DOGE,2023-12-26-00:00,2023-12-25-00:00,"[0.1392857142857143, 0.11571428571428571, 0.12, 0.1, 0.09071428571428572, 0.08857142857142856, 0.07785714285714286, 0.07642857142857143, 0.08928571428571429, 0.10214285714285715]",second,TA
KRW-DOGE,2023-12-25-00:00,2023-12-24-00:00,"[0.295, 0.178125, 0.140625, 0.09625, 0.076875, 0.063125, 0.054375, 0.053125, 0.0425]",first,TA
KRW-DOGE,2023-12-25-00:00,2023-12-24-00:00,"[0.1275, 0.110625, 0.116875, 0.10375, 0.098125, 0.099375, 0.093125, 0.083125, 0.07375, 0.09375]",second,TA
KRW-DOGE,2023-12-24-00:00,2023-12-23-00:00,"[0.33071428571428574, 0.1457142857142857, 0.12214285714285714, 0.105, 0.08214285714285714, 0.06357142857142857, 0.05071428571428571, 0.04857142857142857, 0.05142857142857143]",first,TA
KRW-DOGE,2023-12-24-00:00,2023-12-23-00:00,"[0.12714285714285714, 0.12142857142857143, 0.11714285714285715, 0.09357142857142857, 0.10285714285714286, 0.08285714285714285, 0.09357142857142857, 0.07071428571428572, 0.08785714285714286, 0.10285714285714286]",second,TA
KRW-DOGE,2023-12-23-00:00,2023-12-22-00:00,"[0.326875, 0.186875, 0.124375, 0.09125, 0.075, 0.055, 0.043125, 0.049375, 0.048125]",first,TA
KRW-DOGE,2023-12-23-00:00,2023-12-22-00:00,"[0.125625, 0.10875, 0.105625, 0.109375, 0.09375, 0.103125, 0.0825, 0.081875, 0.0925, 0.096875]",second,TA
KRW-DOGE,2023-12-22-00:00,2023-12-21-00:00,"[0.30125, 0.1925, 0.11875, 0.0825, 0.090625, 0.066875, 0.054375, 0.056875, 0.03625]",first,TA
KRW-DOGE,2023-12-22-00:00,2023-12-21-00:00,"[0.13125, 0.12125, 0.091875, 0.09875, 0.0975, 0.090625, 0.088125, 0.091875, 0.091875, 0.096875]",second,TA
KRW-DOGE,2023-12-21-00:00,2023-12-20-00:00,"[0.323125, 0.19, 0.1175, 0.084375, 0.084375, 0.06625, 0.0475, 0.048125, 0.03875]",first,TA
KRW-DOGE,2023-12-21-00:00,2023-12-20-00:00,"[0.1275, 0.10875, 0.104375, 0.109375, 0.081875, 0.1, 0.0875, 0.08375, 0.100625, 0.09625]",second,TA
