symbol,start_date,end_date,actual_frequencies,digit_type,target
SCRTUSDT,2024-01-01-00:00,2024-01-02-00:00,"[0.2598274209012464, 0.21476510067114093, 0.11217641418983701, 0.0977948226270374, 0.08916586768935762, 0.061361457334611694, 0.05752636625119847, 0.052732502396931925, 0.05465004793863854]",first,TA
SCRTUSDT,2024-01-01-00:00,2024-01-02-00:00,"[0.15340364333652926, 0.0977948226270374, 0.10450623202301054, 0.07766059443911794, 0.08341323106423777, 0.09300095877277086, 0.08437200383509108, 0.08245445829338446, 0.07957813998082454, 0.14381591562799617]",second,TA
SCRTUSDT,2024-01-02-00:00,2024-01-03-00:00,"[0.2850877192982456, 0.18947368421052632, 0.1412280701754386, 0.08421052631578947, 0.08771929824561403, 0.06403508771929825, 0.03684210526315789, 0.05526315789473684, 0.056140350877192984]",first,TA
SCRTUSDT,2024-01-02-00:00,2024-01-03-00:00,"[0.18157894736842106, 0.10701754385964912, 0.09736842105263158, 0.10263157894736842, 0.10263157894736842, 0.08596491228070176, 0.06929824561403508, 0.07719298245614035, 0.0780701754385965, 0.09824561403508772]",second,TA
SCRTUSDT,2024-01-03-00:00,2024-01-04-00:00,"[0.31368821292775667, 0.20247148288973385, 0.11596958174904944, 0.09505703422053231, 0.09505703422053231, 0.051330798479087454, 0.043726235741444866, 0.03517110266159696, 0.04752851711026616]",first,TA
SCRTUSDT,2024-01-03-00:00,2024-01-04-00:00,"[0.14923954372623574, 0.10836501901140684, 0.08840304182509506, 0.10171102661596958, 0.09315589353612168, 0.10456273764258556, 0.0779467680608365, 0.08269961977186312, 0.0779467680608365, 0.11596958174904944]",second,TA
SCRTUSDT,2024-01-04-00:00,2024-01-05-00:00,"[0.3193717277486911, 0.16928446771378708, 0.10471204188481675, 0.10034904013961606, 0.08551483420593368, 0.05410122164048865, 0.06893542757417102, 0.060209424083769635, 0.037521815008726006]",first,TA
SCRTUSDT,2024-01-04-00:00,2024-01-05-00:00,"[0.11343804537521815, 0.11169284467713787, 0.08551483420593368, 0.08987783595113438, 0.1055846422338569, 0.08289703315881326, 0.08464223385689354, 0.112565445026178, 0.1212914485165794, 0.0924956369982548]",second,TA
SCRTUSDT,2024-01-05-00:00,2024-01-06-00:00,"[0.30862207896857374, 0.18130539887187752, 0.11845286059629331, 0.08299758259468171, 0.0821917808219178, 0.064464141821112, 0.0547945205479452, 0.060435132957292505, 0.046736502820306204]",first,TA
SCRTUSDT,2024-01-05-00:00,2024-01-06-00:00,"[0.10556003223207092, 0.11281224818694602, 0.0999194198227236, 0.0991136180499597, 0.09024979854955681, 0.10878323932312652, 0.0999194198227236, 0.08783239323126511, 0.0862207896857373, 0.1095890410958904]",second,TA
