Symbol,전체 기간,Digit Type,Mean,Std Dev
SHIBUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.01264469498784,0.005006646079712
SHIBUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0063967129192782,0.0016344237338563
ALGOUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0095029672523679,0.0049937005706687
ALGOUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0064438762167371,0.0016256771942214
HBARUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0104093896582257,0.0063613193126817
HBARUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0069758380877835,0.0021935208655978
AAVEUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0087060535353626,0.0040935480507313
AAVEUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0073285337785931,0.0026579291826797
AVAXUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0111352860554241,0.0046383113930137
AVAXUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0063106853087917,0.0015246201840628
XLMUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0078810828868389,0.0031585634969343
XLMUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.006558279053584,0.0018867482343948
BCHUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.008630829546898,0.004197794218887
BCHUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0072544121916913,0.0030165601901503
ETCUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0081505309603024,0.0030702178126722
ETCUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0064911561334392,0.0016438368956319
EOSUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0082439374954984,0.0028510204893092
EOSUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0066578052463143,0.0017650599609587
XTZUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0089089902963066,0.0042541479574438
XTZUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0078444076846165,0.003379155278162
TRXUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0146612237091791,0.0110046829914467
TRXUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.006720932517925,0.0015945116159694
MANAUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0106198962432286,0.0050219722326141
MANAUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.006527645239085,0.0016653330547103
NEARUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0113572325248488,0.0052591120636545
NEARUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0064619899243664,0.0017084895620897
ENSUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0079695981304841,0.0033351470197154
ENSUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0068733234888396,0.0020926021819225
1INCHUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0108843521847585,0.0074831972368728
1INCHUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0090895299748608,0.0052327703813242
ANKRUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0084771038397661,0.0032386903336908
ANKRUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0074484755450048,0.0025186811939906
GRTUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0095492621417295,0.0041172916173812
GRTUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0071706373346366,0.0026743536717568
IMXUSDT,2022-01-10-00:00 ~ 2023-01-01-00:00,First,0.011752500967139,0.0095531718899604
IMXUSDT,2022-01-10-00:00 ~ 2023-01-01-00:00,Second,0.0097612446798658,0.0061753420380164
CHZUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0081062078655125,0.0030806461473427
CHZUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0063164515366551,0.0015510640813431
SANDUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0133750444568943,0.0069198806829055
SANDUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0067114326867621,0.0018687402946724
ZRXUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0111089404472904,0.0057055415412929
ZRXUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0091035594034209,0.0045973599315347
APTUSDT,2022-10-19-00:00 ~ 2023-01-01-00:00,First,0.0100794572715368,0.0054383756591164
APTUSDT,2022-10-19-00:00 ~ 2023-01-01-00:00,Second,0.0065547052104164,0.0018119284328696
FLOWUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0135988482448425,0.0132132091523661
FLOWUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0123818745601602,0.013441862496466
CVCUSDT,2022-01-01-00:00 ~ 2022-12-10-00:00,First,0.012344176153814,0.0073443078022402
CVCUSDT,2022-01-01-00:00 ~ 2022-12-10-00:00,Second,0.0124927151283872,0.0074289927445381
BATUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0094782803646422,0.0043995778875078
BATUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.007764266304938,0.0032805256490689
STPTUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0171111823817789,0.010257188254637
STPTUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0162551943394098,0.0094390250133026
KNCUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0095222257502049,0.006094369403204
KNCUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0082609587372589,0.004020181443672
CELOUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0108555684484148,0.0089317299761812
CELOUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0103309843755122,0.0083002003063875
IOSTUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0098946453657167,0.005692930423432
IOSTUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0093345493791491,0.005937721824038
VETUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0085049791078784,0.0033652097552509
VETUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0065633037472415,0.0016871574700736
KAVAUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0140287471854433,0.0154235982977691
KAVAUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0075560175719836,0.0028180075157755
MINAUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0087277482494068,0.0037910451075914
MINAUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0084353934797741,0.0046523351090199
STXUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0364927475041162,0.0266016695482051
STXUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.016737213637398,0.0147261723642606
AXSUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0106850115519706,0.0057732361301346
AXSUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0065175601058046,0.001757713447489
MASKUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.00940393060364,0.0051023651118429
MASKUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0087524198934891,0.0056810137789691
NEOUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0105381828077761,0.0055716296347293
NEOUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0088257289550855,0.0042825035485472
STORJUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0134030208191095,0.011614028708011
STORJUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0094938044747118,0.0043223493739622
STEEMUSDT,2022-04-22-00:00 ~ 2023-01-01-00:00,First,0.0213964113125994,0.0110101886230848
STEEMUSDT,2022-04-22-00:00 ~ 2023-01-01-00:00,Second,0.0178057347264387,0.0103648610158369
SXPUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0086263487331216,0.0033415591635943
SXPUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0082877345582435,0.0034121445462122
THETAUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0094093603210026,0.0035425662049064
THETAUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0075013394206998,0.0031855904990546
QTUMUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0104609112322106,0.0056622490354812
QTUMUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0096225653344367,0.0050139283830044
ZILUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0091648339612813,0.0044300724084008
ZILUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0066535188309261,0.0018883109006298
GMTUSDT,2022-03-09-00:00 ~ 2023-01-01-00:00,First,0.0138168879454659,0.009105121615002
GMTUSDT,2022-03-09-00:00 ~ 2023-01-01-00:00,Second,0.0064118308704378,0.0016120397964582
LSKUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0197030801961923,0.0115766702305324
LSKUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0192900944186874,0.0130677802864829
SCUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0145167039710987,0.0090678434942082
SCUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0126249194913795,0.008964915760015
ELFUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0146857397314607,0.0079653067900714
ELFUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0152991070336323,0.0086019794953034
JSTUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.0150345099957204,0.008677439378866
JSTUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.0083433416865071,0.0046806752316504
TUSDT,2022-02-25-00:00 ~ 2023-01-01-00:00,First,0.03718270723814398,0.034479895246396816
TUSDT,2022-02-25-00:00 ~ 2023-01-01-00:00,Second,0.03618014912776811,0.035241965367321555
POLYXUSDT,2022-10-17-00:00 ~ 2023-01-01-00:00,First,0.016478111980792395,0.010593908273609697
POLYXUSDT,2022-10-17-00:00 ~ 2023-01-01-00:00,Second,0.013122260630075622,0.007462441010528061
ONTUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.009526717546644749,0.004743278084728542
ONTUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.008772035156031633,0.004551751395280663
PUNDIXUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.015023856063869672,0.008295210185566677
PUNDIXUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.015101545212267007,0.007654271843723706
ASTRUSDT,2022-02-28-00:00 ~ 2023-01-01-00:00,First,0.014010356213833227,0.01008760388783416
ASTRUSDT,2022-02-28-00:00 ~ 2023-01-01-00:00,Second,0.0137170955382069,0.008511301634656911
POWRUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.017118918834440913,0.0108643800998826
POWRUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.01445595580983774,0.00855931627467562
STRAXUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.016926198979360874,0.011301577345000592
STRAXUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.015211253392173128,0.010717442885616388
TFUELUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.011809708305815793,0.007321453289081496
TFUELUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.011404002362537923,0.006643569958587297
XECUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.007846117630973882,0.003150251629558601
XECUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.007504348841469919,0.002638513154132888
HIVEUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.012767723089314321,0.005770284072650465
HIVEUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.011598144789798126,0.005868649542971191
ONGUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,First,0.020316904871339244,0.01440010465307966
ONGUSDT,2022-01-01-00:00 ~ 2023-01-01-00:00,Second,0.01843251074214931,0.012808176412737736
