Symbol,전체 기간,Digit Type,Mean,Std Dev
KRW-XTZ,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.0180403633991228,0.0094423899201409
KRW-TRX,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.0072569687855802,0.0022186642921372
KRW-TRX,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.0076421984846843,0.0030344158551884
KRW-MANA,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.0084426858481057,0.0033543359782882
KRW-MANA,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.0114544771793529,0.0069549962864606
KRW-NEAR,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.0087137281517585,0.0033459064953475
KRW-NEAR,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.0093126598193255,0.0053446304916409
KRW-GAS,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.0115418513613996,0.0045866136121478
KRW-GAS,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.0169101297336793,0.0070922688140516
KRW-1INCH,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.0108069630169555,0.0039448906658768
KRW-1INCH,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.0156049341667807,0.006161140672548
KRW-ANKR,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.0111867146819534,0.004226551147114
KRW-ANKR,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.0167697192192758,0.0065363407186501
KRW-CHZ,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.0089945638382318,0.0032244521686711
KRW-CHZ,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.0123735253893803,0.0060012767217642
KRW-SAND,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.007568099474858,0.0025031442809431
KRW-SAND,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.0075274344572082,0.0033876788448702
KRW-ZRX,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.0118981476153979,0.0047978533934894
KRW-ZRX,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.0179733966716188,0.0080410407881061
KRW-APT,2022-10-21-00:00 ~ 2022-12-31-00:00,First,0.0084065027508256,0.0030987369567263
KRW-APT,2022-10-21-00:00 ~ 2022-12-31-00:00,Second,0.0085612287317359,0.0038750587953928
KRW-FLOW,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.0079439911498727,0.0024445962409179
KRW-FLOW,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.0090546159945026,0.0039811364492293
KRW-CVC,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.0147067398024353,0.0067061517396644
KRW-CVC,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.0224254236045249,0.0096023256986037
KRW-BAT,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.0114946508683279,0.0052113699723215
KRW-BAT,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.0175058662320565,0.0092773824722099
KRW-STPT,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.0121713389064422,0.0051064626769092
KRW-STPT,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.0178865669673741,0.0077818017958311
KRW-KNC,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.0087147200207197,0.0031227610052825
KRW-KNC,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.011227680168442,0.005780549856121
KRW-CELO,2022-03-19-00:00 ~ 2022-12-31-00:00,First,0.0127943527491019,0.0056780977036704
KRW-CELO,2022-03-19-00:00 ~ 2022-12-31-00:00,Second,0.0192773414164148,0.0089657234898429
KRW-IOST,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.0161751748778587,0.0065827143899874
KRW-IOST,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.0228925713607065,0.0083788555474939
KRW-VET,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.0095219967968068,0.0042274315671616
KRW-VET,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.0132899233964172,0.0073364771651872
KRW-KAVA,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.0103157153854824,0.0042957441646249
KRW-KAVA,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.0148107724290168,0.0073695937293029
KRW-STX,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.0101827326601105,0.0041595565571813
KRW-STX,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.0140618394959028,0.0064761370652057
KRW-AXS,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.0077419749354723,0.0023320493209057
KRW-AXS,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.0072761060410122,0.0027390529163541
KRW-NEO,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.0099716555754428,0.0042579286449693
KRW-NEO,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.0125181131776055,0.0053485973615073
KRW-STORJ,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.0103180043004834,0.0038416616252392
KRW-STORJ,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.0150914089220385,0.006347578775318
KRW-STEEM,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.0117310067936589,0.0051803123644542
KRW-STEEM,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.0170610659444253,0.0071963374181319
KRW-SXP,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.0118040361518279,0.0063969509272435
KRW-SXP,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.01572636274287,0.007967491787107
KRW-THETA,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.0120235421038968,0.0053378777279859
KRW-THETA,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.0183707814750603,0.0084939408854285
KRW-QTUM,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.0105330637612487,0.0044949604903616
KRW-QTUM,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.0151776172729749,0.0074961304765511
KRW-ZIL,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.0097463478499184,0.0041018063144557
KRW-ZIL,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.0129345463819818,0.0068364951191231
KRW-GMT,2022-05-06-00:00 ~ 2022-12-31-00:00,First,0.0089531164881996,0.0033581033868423
KRW-GMT,2022-05-06-00:00 ~ 2022-12-31-00:00,Second,0.0119182305328382,0.0052593192029956
KRW-LSK,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.0143779304266564,0.0059615137323993
KRW-LSK,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.021497809207789,0.0087011317872954
KRW-SC,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.0128634322800852,0.004630808425816
KRW-SC,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.0190624469057791,0.0073111480069119
KRW-ELF,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.0138029623038398,0.0075048914788391
KRW-ELF,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.0194233038903407,0.0097912466174058
KRW-JST,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.0114142079986185,0.0046993394343709
KRW-JST,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.0158215427223978,0.0077327137910588
KRW-T,2022-03-04-00:00 ~ 2022-12-31-00:00,First,0.0125603455111053,0.0048638333677753
KRW-T,2022-03-04-00:00 ~ 2022-12-31-00:00,Second,0.0186741889335446,0.0082437842393538
KRW-SNT,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.012674942844648,0.0070326953649911
KRW-SNT,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.0177741047359066,0.0091966269494175
KRW-GLM,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.0113091018266333,0.0046191580794739
KRW-GLM,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.0165210555359906,0.0069700991487058
KRW-IQ,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.0141667356791913,0.0062870152575932
KRW-IQ,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.021140367480222,0.0091255695008069
KRW-POLYX,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.01140234644021,0.0042840559801309
KRW-POLYX,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.0166110858428818,0.0072635748880512
KRW-ARK,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.013477385784419628,0.005348374803656608
KRW-ARK,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.019002167774714945,0.0076103379921238015
KRW-ONT,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.013386526249111573,0.005683444791317471
KRW-ONT,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.020231243018212157,0.008083032111389428
KRW-PUNDIX,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.010788076962997667,0.003946356424329417
KRW-PUNDIX,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.015361819342355412,0.0064002413750745505
KRW-POWR,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.010858177639374836,0.005064753298421804
KRW-POWR,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.0150295662883883,0.008449140970899995
KRW-STRAX,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.010540506522502232,0.0036918932507505682
KRW-STRAX,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.01575943751831911,0.006227548362468398
KRW-TFUEL,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.010295749986634949,0.0038834071500336523
KRW-TFUEL,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.015383484366990418,0.007289268357954507
KRW-XEC,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.009857162664341076,0.006847741764791658
KRW-XEC,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.012296122814445445,0.0061943349735249465
KRW-HIVE,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.010965241319268097,0.007945528926971068
KRW-HIVE,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.01393076028631294,0.006163728655489441
KRW-ONG,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.011912987372189664,0.004548176034577546
KRW-ONG,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.01732592729191916,0.007434674377692186
KRW-IOTA,2022-01-02-00:00 ~ 2022-12-31-00:00,First,0.014182578149665092,0.004928759834317286
KRW-IOTA,2022-01-02-00:00 ~ 2022-12-31-00:00,Second,0.02182558084363365,0.007182841081233779
