symbol,start_date,end_date,actual_frequencies,digit_type,target
TLMUSDT,2021-04-13-00:00,2021-04-14-00:00,"[0.3290203327171904, 0.2088724584103512, 0.15526802218114602, 0.08502772643253234, 0.051756007393715345, 0.059149722735674676, 0.038817005545286505, 0.038817005545286505, 0.033271719038817]",first,TA
TLMUSDT,2021-04-13-00:00,2021-04-14-00:00,"[0.08687615526802218, 0.12384473197781885, 0.11275415896487985, 0.09981515711645102, 0.11829944547134935, 0.1256931608133087, 0.08687615526802218, 0.07948243992606285, 0.08317929759704251, 0.08317929759704251]",second,TA
TLMUSDT,2021-04-14-00:00,2021-04-15-00:00,"[0.3046495489243581, 0.1852879944482998, 0.11727966689798751, 0.08743927827897294, 0.08258154059680778, 0.06453851492019431, 0.05829285218598196, 0.055517002081887576, 0.04441360166551006]",first,TA
TLMUSDT,2021-04-14-00:00,2021-04-15-00:00,"[0.12560721721027066, 0.1179736294240111, 0.10825815405968078, 0.10964607911172797, 0.10340041637751561, 0.09021512838306732, 0.09090909090909091, 0.08813324080499653, 0.09090909090909091, 0.07494795281054822]",second,TA
TLMUSDT,2021-04-15-00:00,2021-04-16-00:00,"[0.22068008327550312, 0.16377515614156835, 0.14226231783483692, 0.1304649548924358, 0.11034004163775156, 0.07425399028452463, 0.06453851492019431, 0.05759888965995836, 0.03608605135322693]",first,TA
TLMUSDT,2021-04-15-00:00,2021-04-16-00:00,"[0.11034004163775156, 0.11034004163775156, 0.11450381679389313, 0.1040943789035392, 0.09993060374739764, 0.09854267869535045, 0.09576682859125607, 0.09021512838306732, 0.09299097848716169, 0.08327550312283137]",second,TA
TLMUSDT,2021-04-16-00:00,2021-04-17-00:00,"[0.23039555863983344, 0.16793893129770993, 0.15058986814712005, 0.12005551700208189, 0.09784871616932686, 0.08119361554476058, 0.06315058986814712, 0.04233171408743928, 0.046495489243580844]",first,TA
TLMUSDT,2021-04-16-00:00,2021-04-17-00:00,"[0.12144344205412907, 0.10062456627342123, 0.11519777931991672, 0.08466342817487855, 0.09437890353920889, 0.1193615544760583, 0.08952116585704371, 0.09299097848716169, 0.0922970159611381, 0.08952116585704371]",second,TA
TLMUSDT,2021-04-17-00:00,2021-04-18-00:00,"[0.3108952116585704, 0.20749479528105483, 0.14295628036086053, 0.09784871616932686, 0.06939625260235947, 0.05343511450381679, 0.049271339347675226, 0.040249826509368494, 0.028452463566967384]",first,TA
TLMUSDT,2021-04-17-00:00,2021-04-18-00:00,"[0.10270645385149202, 0.11311589174184594, 0.10825815405968078, 0.09715475364330327, 0.10062456627342123, 0.11380985426786953, 0.09993060374739764, 0.09576682859125607, 0.0798056904927134, 0.08882720333102012]",second,TA
TLMUSDT,2021-04-18-00:00,2021-04-19-00:00,"[0.3275503122831367, 0.19500346981263011, 0.11380985426786953, 0.09021512838306732, 0.06662040249826509, 0.06800832755031229, 0.047883414295628035, 0.04510756419153366, 0.04580152671755725]",first,TA
TLMUSDT,2021-04-18-00:00,2021-04-19-00:00,"[0.12907702984038863, 0.131852879944483, 0.11380985426786953, 0.09299097848716169, 0.08188757807078417, 0.08952116585704371, 0.09021512838306732, 0.09854267869535045, 0.08119361554476058, 0.09090909090909091]",second,TA
TLMUSDT,2021-04-19-00:00,2021-04-20-00:00,"[0.31297709923664124, 0.1852879944482998, 0.11866759195003469, 0.09299097848716169, 0.06662040249826509, 0.07078417765440666, 0.04441360166551006, 0.06037473976405274, 0.047883414295628035]",first,TA
TLMUSDT,2021-04-19-00:00,2021-04-20-00:00,"[0.11589174184594032, 0.09993060374739764, 0.11103400416377515, 0.10825815405968078, 0.10478834142956281, 0.10201249132546843, 0.08952116585704371, 0.08952116585704371, 0.09576682859125607, 0.08327550312283137]",second,TA
TLMUSDT,2021-04-20-00:00,2021-04-21-00:00,"[0.34546862896979086, 0.1967467079783114, 0.11541440743609604, 0.07281177381874517, 0.0766847405112316, 0.051897753679318356, 0.055770720371804805, 0.045701006971340045, 0.039504260263361735]",first,TA
TLMUSDT,2021-04-20-00:00,2021-04-21-00:00,"[0.14329976762199845, 0.11309062742060419, 0.11309062742060419, 0.10689388071262587, 0.10379550735863671, 0.08907823392718822, 0.08288148721920992, 0.10302091402013942, 0.069713400464756, 0.07513555383423702]",second,TA
TLMUSDT,2021-04-21-00:00,2021-04-22-00:00,"[0.34073560027758504, 0.14642609299097847, 0.0798056904927134, 0.08466342817487855, 0.06870229007633588, 0.07564191533657183, 0.0777238029146426, 0.06800832755031229, 0.05829285218598196]",first,TA
