symbol,start_date,end_date,actual_frequencies,digit_type,target
KRW-MED,2021-01-01-00:00,2020-12-31-00:00,"[0.26, 0.18666666666666668, 0.10166666666666667, 0.12333333333333334, 0.14333333333333334, 0.041666666666666664, 0.03, 0.045, 0.06833333333333333]",first,TA
KRW-MED,2021-01-01-00:00,2020-12-31-00:00,"[0.17833333333333334, 0.07833333333333334, 0.07, 0.08333333333333333, 0.095, 0.085, 0.07166666666666667, 0.075, 0.056666666666666664, 0.20666666666666667]",second,TA
KRW-MED,2020-12-31-00:00,2020-12-30-00:00,"[0.25333333333333335, 0.16666666666666666, 0.09166666666666666, 0.09666666666666666, 0.14833333333333334, 0.04666666666666667, 0.05, 0.045, 0.10166666666666667]",first,TA
KRW-MED,2020-12-31-00:00,2020-12-30-00:00,"[0.18333333333333332, 0.07833333333333334, 0.07833333333333334, 0.08166666666666667, 0.10833333333333334, 0.09, 0.04833333333333333, 0.055, 0.09333333333333334, 0.18333333333333332]",second,TA
KRW-MED,2020-12-30-00:00,2020-12-29-00:00,"[0.3175, 0.14875, 0.11875, 0.10125, 0.1125, 0.04375, 0.0525, 0.03125, 0.07375]",first,TA
KRW-MED,2020-12-30-00:00,2020-12-29-00:00,"[0.18875, 0.08875, 0.0775, 0.10125, 0.105, 0.08625, 0.05125, 0.07875, 0.065, 0.1575]",second,TA
KRW-MED,2020-12-29-00:00,2020-12-28-00:00,"[0.28375, 0.13, 0.10125, 0.095, 0.18375, 0.05875, 0.04, 0.05, 0.0575]",first,TA
KRW-MED,2020-12-29-00:00,2020-12-28-00:00,"[0.24625, 0.105, 0.0825, 0.07, 0.06875, 0.09375, 0.05375, 0.07875, 0.08375, 0.1175]",second,TA
KRW-MED,2020-12-28-00:00,2020-12-27-00:00,"[0.304, 0.136, 0.095, 0.093, 0.19, 0.046, 0.039, 0.035, 0.062]",first,TA
KRW-MED,2020-12-28-00:00,2020-12-27-00:00,"[0.195, 0.119, 0.095, 0.081, 0.071, 0.091, 0.062, 0.078, 0.074, 0.134]",second,TA
KRW-MED,2020-12-27-00:00,2020-12-26-00:00,"[0.3333333333333333, 0.14333333333333334, 0.09166666666666666, 0.1, 0.17, 0.041666666666666664, 0.021666666666666667, 0.03333333333333333, 0.065]",first,TA
