Symbol,전체 기간,Digit Type,Mean,Std Dev
KRW-BAT,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.0117147392527307,0.005665103627909
KRW-AXS,2021-04-07-00:00 ~ 2021-12-31-00:00,First,0.0085106215527735,0.0032228230182538
KRW-AXS,2021-04-07-00:00 ~ 2021-12-31-00:00,Second,0.0071634825680786,0.0029119821630061
KRW-VET,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.0072986383723412,0.0022699139150059
KRW-VET,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.006985714403115,0.0024199622460261
KRW-ANKR,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.0086381864078974,0.0031649997285693
KRW-ANKR,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.0108596611898429,0.0054649537742632
KRW-1INCH,2021-10-29-00:00 ~ 2021-12-31-00:00,First,0.007353171512618,0.0023019144097819
KRW-1INCH,2021-10-29-00:00 ~ 2021-12-31-00:00,Second,0.0083007552603099,0.002884541753618
KRW-IOST,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.0087705253574334,0.003322780089845
KRW-IOST,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.0103524752311534,0.0055358218256288
KRW-SAND,2021-01-23-00:00 ~ 2021-12-31-00:00,First,0.008162607638204,0.0030100870685595
KRW-SAND,2021-01-23-00:00 ~ 2021-12-31-00:00,Second,0.0068836090574615,0.0023980241127978
KRW-ETC,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.0106407818594026,0.0047136602759534
KRW-ETC,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.0062599966767718,0.0016657432850037
KRW-QTUM,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.0085699554445897,0.003496120245633
KRW-QTUM,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.0066992736772679,0.0019655124433617
KRW-HBAR,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.0078183772345164,0.0025732798756874
KRW-HBAR,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.0091523072383029,0.0043103967608196
KRW-ZRX,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.0094174889992019,0.0036861271882844
KRW-ZRX,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.012493293941926,0.0067485870884974
KRW-CHZ,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.0083892798584616,0.0037873013797121
KRW-CHZ,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.0080102318279431,0.0037321826461031
KRW-STORJ,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.0087720867221733,0.0034970767619808
KRW-STORJ,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.0105679608341588,0.0054387569249773
KRW-NEO,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.0084686132133778,0.003537897779031
KRW-NEO,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.0072263245577458,0.00250860957397
KRW-TFUEL,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.0081184968720697,0.0030484236782382
KRW-TFUEL,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.0091826377020202,0.0043256433064075
KRW-KAVA,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.0089733620465691,0.003119334208982
KRW-KAVA,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.0104855642439955,0.0049330159185663
KRW-ZIL,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.0084080811850358,0.0032301259096825
KRW-ZIL,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.0106188863059411,0.0045549024434967
KRW-STX,2021-04-07-00:00 ~ 2021-12-31-00:00,First,0.0073659264896969,0.00239690686612
KRW-STX,2021-04-07-00:00 ~ 2021-12-31-00:00,Second,0.0076830830968151,0.0027168870528882
KRW-KNC,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.0093772649242851,0.0039193034446529
KRW-KNC,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.0127106659540642,0.0057616254805961
KRW-FLOW,2021-04-07-00:00 ~ 2021-12-31-00:00,First,0.008836402174318,0.0032789390883976
KRW-FLOW,2021-04-07-00:00 ~ 2021-12-31-00:00,Second,0.0068080541061184,0.0021840221447934
KRW-CVC,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.0087833603284991,0.0028832902273338
KRW-CVC,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.0098001911341158,0.0045822356274967
KRW-GAS,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.0087276827423309,0.0035514095802221
KRW-GAS,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.0103990903602461,0.0056974426087285
KRW-THETA,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.0083308621045305,0.0030114119552489
KRW-THETA,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.0099837052101641,0.0045751061982337
KRW-SC,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.0083013761898116,0.0029421187488698
KRW-SC,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.0095302614569907,0.0043821398946671
KRW-LSK,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.0087921395626544,0.0032314520377351
KRW-LSK,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.0109468296962488,0.005244393603081
KRW-HIVE,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.0082431585469476,0.0034147507159798
KRW-HIVE,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.0091900695150686,0.0044458706862595
KRW-STPT,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.0085888977241632,0.0037912202138088
KRW-STPT,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.0103842093493344,0.0052124799087355
KRW-GLM,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.0096989541548257,0.0038402817974967
KRW-GLM,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.0125260199945478,0.0060779133919933
KRW-ARK,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.0089770193524642,0.0035876774820721
KRW-ARK,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.0113338546059716,0.0054675770014563
KRW-JST,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.0085808320598276,0.0030828817691367
KRW-JST,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.0109024420632361,0.0048696883633537
KRW-ELF,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.0089657999822123,0.0036570781130565
KRW-ELF,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.0115824800810851,0.0059329502491142
KRW-ONT,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.0087435282856546,0.0031463357901242
KRW-ONT,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.0102656672979653,0.0046992447305662
KRW-STRAX,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.0085813631477556,0.0031221268164905
KRW-STRAX,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.0107929610990632,0.0047987025718027
KRW-STEEM,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.008693528547391142,0.003432475716584383
KRW-STEEM,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.01069935737673542,0.0053817926823771425
KRW-POWR,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.009083098991940432,0.0034158137867413645
KRW-POWR,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.011188388410789786,0.005701009251073607
KRW-PUNDIX,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.009338059799450434,0.004267695885087228
KRW-PUNDIX,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.010006914561600291,0.005678085020591418
KRW-SNT,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.008284846120377932,0.0028610752495459284
KRW-SNT,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.009149817379703709,0.004064064884711303
KRW-IQ,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.009245136674367865,0.003837716232373154
KRW-IQ,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.01167488564498065,0.006535000189310367
KRW-XEC,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.008389175076978497,0.0031161941413348085
KRW-XEC,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.008441843120735254,0.004108325984990235
KRW-IOTA,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.010436970810166821,0.004309963651394425
KRW-IOTA,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.014707758957957886,0.007121035970852601
KRW-ONG,2021-01-02-00:00 ~ 2021-12-31-00:00,First,0.008504466341235322,0.003865454287085817
KRW-ONG,2021-01-02-00:00 ~ 2021-12-31-00:00,Second,0.010369152677547908,0.005572559762210521
