symbol,start_date,end_date,digit_type,actual_frequencies,mad,entropy
ACHUSDT,2024-07-01,2024-07-02-00:00,first,"[0.30600292825768666, 0.16398243045387995, 0.11273792093704246, 0.08345534407027819, 0.0841874084919473, 0.07101024890190337, 0.07027818448023426, 0.06076134699853587, 0.04758418740849195]",0.0083920696024082,2.8998415553317174
ACHUSDT,2024-07-01,2024-07-02-00:00,second,"[0.11273792093704246, 0.12079062957540264, 0.11127379209370425, 0.09443631039531479, 0.10248901903367497, 0.11859443631039532, 0.09297218155197658, 0.07320644216691069, 0.0841874084919473, 0.08931185944363104]",0.0075530687832298,3.3055318131736806
ACHUSDT,2024-07-02,2024-07-03-00:00,first,"[0.30722433460076043, 0.17110266159695817, 0.13079847908745248, 0.0935361216730038, 0.07832699619771863, 0.07072243346007605, 0.05247148288973384, 0.049429657794676805, 0.04638783269961977]",0.0036577927520753,2.863635353601837
ACHUSDT,2024-07-02,2024-07-03-00:00,second,"[0.12243346007604562, 0.09049429657794676, 0.1155893536121673, 0.10494296577946768, 0.11178707224334601, 0.11482889733840304, 0.09125475285171103, 0.08288973384030418, 0.07452471482889733, 0.09125475285171103]",0.0092046767880396,3.305029108751556
ACHUSDT,2024-07-03,2024-07-04-00:00,first,"[0.2727272727272727, 0.18945176960444135, 0.1193615544760583, 0.10617626648161, 0.0791117279666898, 0.07425399028452463, 0.05690492713393477, 0.06037473976405274, 0.041637751561415685]",0.0087013737761992,2.9143665611787557
ACHUSDT,2024-07-03,2024-07-04-00:00,second,"[0.11172796668979876, 0.12421929215822346, 0.1040943789035392, 0.11172796668979876, 0.10270645385149202, 0.09299097848716169, 0.09854267869535045, 0.08882720333102012, 0.08396946564885496, 0.08119361554476058]",0.0050587579411466,3.309915461976853
ACHUSDT,2024-07-04,2024-07-05-00:00,first,"[0.2936229852838122, 0.1702873160476524, 0.12263489838822705, 0.09950946040644709, 0.08759635599159075, 0.06587245970567625, 0.05886475122634898, 0.060266292922214436, 0.04134548002803083]",0.004666918236856,2.897601343647341
ACHUSDT,2024-07-04,2024-07-05-00:00,second,"[0.12824106517168885, 0.11492641906096707, 0.10161177295024527, 0.09670637701471618, 0.10581639803784162, 0.09250175192711983, 0.10161177295024527, 0.0889978976874562, 0.07708479327259986, 0.09250175192711983]",0.0061695490070235,3.30890746309205
ACHUSDT,2024-07-05,2024-07-06-00:00,first,"[0.2702513966480447, 0.164804469273743, 0.12290502793296089, 0.11592178770949721, 0.08729050279329609, 0.07262569832402235, 0.06983240223463687, 0.05027932960893855, 0.046089385474860335]",0.0099938422914792,2.942429811489503
ACHUSDT,2024-07-05,2024-07-06-00:00,second,"[0.11522346368715083, 0.10614525139664804, 0.11103351955307263, 0.11312849162011174, 0.09706703910614525, 0.1005586592178771, 0.08659217877094973, 0.09776536312849161, 0.08310055865921788, 0.0893854748603352]",0.0053387744027604,3.3135381754753745
ACHUSDT,2024-07-06,2024-07-07-00:00,first,"[0.31520223152022314, 0.17433751743375175, 0.11715481171548117, 0.09553695955369595, 0.08228730822873083, 0.061366806136680614, 0.0599721059972106, 0.05439330543933055, 0.0397489539748954]",0.0049998311219602,2.8509036325391324
ACHUSDT,2024-07-06,2024-07-07-00:00,second,"[0.10390516039051603, 0.11366806136680614, 0.13458856345885634, 0.100418410041841, 0.09762900976290098, 0.100418410041841, 0.09623430962343096, 0.08298465829846582, 0.09065550906555091, 0.0794979079497908]",0.0070906536039901,3.306472268362672
ACHUSDT,2024-07-07,2024-07-08-00:00,first,"[0.3202567760342368, 0.1768901569186876, 0.11982881597717546, 0.07845934379457917, 0.08131241084165478, 0.06918687589158345, 0.05777460770328103, 0.05135520684736091, 0.0449358059914408]",0.0054665808196092,2.842772533215907
ACHUSDT,2024-07-07,2024-07-08-00:00,second,"[0.12696148359486448, 0.10984308131241084, 0.10485021398002853, 0.10413694721825963, 0.09700427960057062, 0.10057061340941512, 0.0877318116975749, 0.0905848787446505, 0.07845934379457917, 0.09985734664764621]",0.0052536953340154,3.3106565002006825
ACHUSDT,2024-07-08,2024-07-09-00:00,first,"[0.28815977175463625, 0.1704707560627675, 0.1433666191155492, 0.10057061340941512, 0.08273894436519258, 0.06704707560627675, 0.05848787446504993, 0.04778887303851641, 0.04136947218259629]",0.0058316432642672,2.885560204550161
ACHUSDT,2024-07-08,2024-07-09-00:00,second,"[0.1312410841654779, 0.11126961483594865, 0.11126961483594865, 0.10912981455064194, 0.0884450784593438, 0.08630527817403709, 0.09771754636233952, 0.0891583452211127, 0.08345221112696148, 0.0920114122681883]",0.0060334113017038,3.3072660367075586
ACHUSDT,2024-07-09,2024-07-10-00:00,first,"[0.2928779069767442, 0.18386627906976744, 0.13154069767441862, 0.08139534883720931, 0.07848837209302326, 0.0806686046511628, 0.0625, 0.04505813953488372, 0.0436046511627907]",0.0072459664717928,2.8773171253341205
ACHUSDT,2024-07-09,2024-07-10-00:00,second,"[0.13154069767441862, 0.12863372093023256, 0.10174418604651163, 0.1068313953488372, 0.10828488372093023, 0.07776162790697674, 0.11119186046511628, 0.07848837209302326, 0.07194767441860465, 0.08357558139534883]",0.0109801375707045,3.2924503117545028
ACHUSDT,2024-07-10,2024-07-11-00:00,first,"[0.3005952380952381, 0.17782738095238096, 0.12276785714285714, 0.10119047619047619, 0.08035714285714286, 0.0744047619047619, 0.058779761904761904, 0.04241071428571429, 0.041666666666666664]",0.0034307264644136,2.866155612764278
