2023-09-01 15:00:00,10.348,10.35,10.27,10.314,28327.69,292171.79466
2023-09-01 15:01:00,10.32,10.446,10.308,10.43,23521.3,245327.15899999999
2023-09-01 15:02:00,10.432,10.446,10.371,10.436,23727.15,247616.5374
2023-09-01 15:03:00,10.43,10.43,10.375,10.393,13611.81,141467.54133
2023-09-01 15:04:00,10.389,10.4,10.331,10.366,9005.27,93348.62882
2023-09-01 15:05:00,10.368,10.427,10.363,10.411,14056.05,146337.53655
2023-09-01 15:06:00,10.414,10.444,10.391,10.437,13964.16,145743.93792
2023-09-01 15:07:00,10.431,10.461,10.398,10.431,16548.46,172616.98625999998
2023-09-01 15:08:00,10.433,10.493,10.425,10.449,13969.63,145968.66387
2023-09-01 15:09:00,10.444,10.5,10.437,10.47,13840.86,144913.8042
2023-09-01 15:10:00,10.466,10.514,10.421,10.506,31048.6,326196.5916
2023-09-01 15:11:00,10.514,10.55,10.5,10.522,25942.67,272968.77374
2023-09-01 15:12:00,10.519,10.533,10.489,10.492,8791.64,92241.88688
2023-09-01 15:13:00,10.498,10.55,10.472,10.55,12463.36,131488.448
2023-09-01 15:14:00,10.548,10.688,10.543,10.593,51120.83,541522.95219
2023-09-01 15:15:00,10.596,10.688,10.595,10.665,24848.37,265007.86604999995
2023-09-01 15:16:00,10.666,10.68,10.563,10.666,26298.39,280498.62774
2023-09-01 15:17:00,10.666,10.7,10.599,10.629,28994.58,308183.39082000003
2023-09-01 15:18:00,10.628,10.641,10.497,10.544,22640.76,238724.17343999998
2023-09-01 15:19:00,10.544,10.555,10.51,10.544,8215.18,86620.85792000001
2023-09-01 15:20:00,10.543,10.641,10.519,10.611,8682.97,92134.99467
2023-09-01 15:21:00,10.615,10.725,10.602,10.693,65676.75,702281.48775
2023-09-01 15:22:00,10.693,10.698,10.547,10.649,35476.87,377793.18863
2023-09-01 15:23:00,10.649,10.65,10.566,10.585,21091.1,223249.2935
2023-09-01 15:24:00,10.597,10.615,10.587,10.615,6807.4,72260.55099999999
2023-09-01 15:25:00,10.615,10.666,10.615,10.659,14100.23,150294.35157
2023-09-01 15:26:00,10.655,10.68,10.59,10.597,10601.54,112344.51938
2023-09-01 15:27:00,10.595,10.655,10.59,10.651,7127.66,75916.70666
2023-09-01 15:28:00,10.652,10.712,10.64,10.689,18677.86,199647.64554
2023-09-01 15:29:00,10.689,10.76,10.68,10.723,31084.31,333317.05613000004
2023-09-01 15:30:00,10.723,10.8,10.707,10.787,38550.65,415845.86155000003
2023-09-01 15:31:00,10.787,10.918,10.782,10.91,40174.42,438302.9222
2023-09-01 15:32:00,10.911,10.944,10.74,10.92,68309.53,745940.0676
2023-09-01 15:33:00,10.914,10.921,10.851,10.89,31006.15,337656.9735
2023-09-01 15:34:00,10.89,10.916,10.8,10.806,22482.1,242941.57259999996
2023-09-01 15:35:00,10.8,10.814,10.703,10.766,24323.36,261865.29376
2023-09-01 15:36:00,10.767,10.83,10.759,10.8,16796.79,181405.33200000002
2023-09-01 15:37:00,10.796,10.808,10.762,10.797,8724.57,94199.18229
2023-09-01 15:38:00,10.805,10.9,10.799,10.9,12502.31,136275.179
2023-09-01 15:39:00,10.9,10.965,10.889,10.94,25907.92,283432.64479999995
2023-09-01 15:40:00,10.94,10.99,10.94,10.98,23551.29,258593.16420000003
2023-09-01 15:41:00,10.98,10.99,10.95,10.97,27718.94,304076.7718
2023-09-01 15:42:00,10.97,10.974,10.789,10.858,39021.48,423695.22984000004
2023-09-01 15:43:00,10.858,10.872,10.79,10.797,26791.78,289270.84866
2023-09-01 15:44:00,10.794,10.86,10.79,10.826,18160.23,196602.64998000002
2023-09-01 15:45:00,10.82,10.868,10.818,10.861,10914.35,118540.75535
2023-09-01 15:46:00,10.867,10.93,10.86,10.928,13627.54,148921.75712000002
2023-09-01 15:47:00,10.921,10.94,10.844,10.875,17149.0,186495.375
2023-09-01 15:48:00,10.875,10.927,10.866,10.911,12342.99,134674.36388999998
2023-09-01 15:49:00,10.92,10.925,10.75,10.757,28945.62,311368.03433999995
2023-09-01 15:50:00,10.757,10.762,10.444,10.623,83457.4,886567.9601999999
2023-09-01 15:51:00,10.625,10.777,10.59,10.715,41565.05,445369.51075
2023-09-01 15:52:00,10.717,10.835,10.717,10.791,17497.11,188811.31401
2023-09-01 15:53:00,10.791,10.818,10.708,10.743,10370.07,111405.66201
2023-09-01 15:54:00,10.742,10.752,10.716,10.731,5218.22,55996.71882
2023-09-01 15:55:00,10.737,10.74,10.568,10.637,29635.77,315235.68549
2023-09-01 15:56:00,10.64,10.734,10.636,10.73,11597.67,124442.9991
2023-09-01 15:57:00,10.719,10.767,10.7,10.747,9862.23,105989.38580999999
2023-09-01 15:58:00,10.747,10.754,10.634,10.659,17673.33,188380.02447000003
2023-09-01 15:59:00,10.659,10.715,10.612,10.634,13501.15,143571.2291
2023-09-01 16:00:00,10.636,10.852,10.6,10.844,52870.52,573327.9188799999
2023-09-01 16:01:00,10.85,10.935,10.833,10.934,43807.17,478987.59677999996
2023-09-01 16:02:00,10.919,10.935,10.804,10.852,26813.98,290985.31096000003
2023-09-01 16:03:00,10.861,10.95,10.822,10.9,32818.28,357719.252
2023-09-01 16:04:00,10.904,10.915,10.868,10.89,8760.01,95396.5089
2023-09-01 16:05:00,10.896,10.915,10.795,10.862,23984.59,260520.61658
2023-09-01 16:06:00,10.861,10.871,10.758,10.841,24625.15,266961.25115
2023-09-01 16:07:00,10.848,10.93,10.837,10.869,19228.64,208996.08815999998
2023-09-01 16:08:00,10.865,10.91,10.865,10.876,9028.38,98192.66087999998
2023-09-01 16:09:00,10.876,10.892,10.78,10.811,16562.46,179056.75506
2023-09-01 16:10:00,10.814,10.9,10.806,10.857,16749.34,181847.58438
2023-09-01 16:11:00,10.852,10.936,10.851,10.93,29744.26,325104.7618
2023-09-01 16:12:00,10.918,11.075,10.9,11.048,69101.54,763433.81392
2023-09-01 16:13:00,11.048,11.064,10.972,11.049,49128.66,542822.56434
2023-09-01 16:14:00,11.04,11.17,11.003,11.11,63696.18,707664.5597999999
2023-09-01 16:15:00,11.112,11.199,11.11,11.184,42602.93,476471.16912
2023-09-01 16:16:00,11.184,11.337,11.172,11.294,75963.45,857931.2043
2023-09-01 16:17:00,11.294,11.331,11.05,11.213,77029.25,863728.9802499999
2023-09-01 16:18:00,11.21,11.228,11.06,11.095,46868.59,520007.00604999997
2023-09-01 16:19:00,11.096,11.226,11.083,11.225,20787.04,233334.524
