2022-05-11 15:00:00,4.0874,4.1,3.5,3.5468,4986892.99,17687512.056932002
2022-05-11 15:01:00,3.539,3.7265,3.5,3.5012,4179036.57,14631642.838884
2022-05-11 15:02:00,3.5012,3.5129,3.1379,3.2468,4836129.05,15701943.799539998
2022-05-11 15:03:00,3.2468,3.511,3.23,3.27,3974917.96,12997981.7292
2022-05-11 15:04:00,3.2602,3.4008,3.1,3.1799,4368002.41,13889810.863559
2022-05-11 15:05:00,3.1826,3.1854,2.75,2.9093,7482768.21,21769617.553353
2022-05-11 15:06:00,2.9093,2.9606,2.5514,2.604,7012294.79,18260015.633160003
2022-05-11 15:07:00,2.604,2.8283,2.6,2.6374,5358931.3,14133645.41062
2022-05-11 15:08:00,2.6356,2.7825,2.38,2.3939,7013651.8,16789981.044019997
2022-05-11 15:09:00,2.3948,2.6222,2.3833,2.616,5577820.73,14591579.029680002
2022-05-11 15:10:00,2.6152,2.6368,2.33,2.3326,4405941.4,10277298.90964
2022-05-11 15:11:00,2.3347,2.4,2.22,2.2516,5866056.34,13208012.455144
2022-05-11 15:12:00,2.2516,2.3,2.02,2.0909,7335496.28,15337789.171852
2022-05-11 15:13:00,2.0919,2.2194,2.03,2.1828,6344553.66,13848891.729047999
2022-05-11 15:14:00,2.1804,2.1898,2.01,2.1497,5332149.51,11462521.801647
2022-05-11 15:15:00,2.141,2.6762,2.0605,2.494,9846115.04,24556210.90976
2022-05-11 15:16:00,2.494,2.5422,2.31,2.4434,5677850.52,13873259.960568
2022-05-11 15:17:00,2.4393,2.68,2.4335,2.5125,5758507.15,14468249.214375002
2022-05-11 15:18:00,2.5125,2.5228,2.253,2.3455,3935904.19,9231663.277645
2022-05-11 15:19:00,2.3453,2.5569,2.3327,2.4442,3635863.91,8886778.568822
2022-05-11 15:20:00,2.4438,2.8192,2.4359,2.8102,6640005.35,18659743.034569997
2022-05-11 15:21:00,2.8039,2.8899,2.62,2.8709,5463004.62,15683739.963558
2022-05-11 15:22:00,2.8709,3.036,2.67,2.7106,6818522.13,18482286.085578
2022-05-11 15:23:00,2.7101,2.8446,2.56,2.6006,4837764.34,12581089.942604
2022-05-11 15:24:00,2.5943,2.6272,2.31,2.3824,5994877.0,14282194.9648
2022-05-11 15:25:00,2.3824,2.5453,2.3496,2.468,3916239.36,9665278.74048
2022-05-11 15:26:00,2.468,2.4831,2.3301,2.3641,2887528.88,6826407.025208
2022-05-11 15:27:00,2.3647,2.5,2.3564,2.5,3243496.24,8108740.600000001
2022-05-11 15:28:00,2.5,2.7817,2.4998,2.6572,5644241.19,14997877.690068
2022-05-11 15:29:00,2.6572,2.8097,2.499,2.7485,4506364.69,12385743.350465002
2022-05-11 15:30:00,2.7437,2.84,2.5912,2.6782,4096470.17,10971166.409294
2022-05-11 15:31:00,2.68,2.77,2.5178,2.5463,3134089.38,7980331.788294
2022-05-11 15:32:00,2.5461,2.5989,2.3901,2.4723,4075012.36,10074653.057628
2022-05-11 15:33:00,2.4723,2.6418,2.4317,2.4829,3150792.91,7823103.716239
2022-05-11 15:34:00,2.4958,2.65,2.4674,2.6038,3100625.08,8073407.583304
2022-05-11 15:35:00,2.6002,2.73,2.5541,2.5636,3121036.57,8001089.350852
2022-05-11 15:36:00,2.56,2.5634,2.4,2.4161,4341919.91,10490512.694551
2022-05-11 15:37:00,2.4161,2.5324,2.4111,2.44,3355358.73,8187075.3012
2022-05-11 15:38:00,2.44,2.6191,2.4209,2.5803,3342937.14,8625780.702342
2022-05-11 15:39:00,2.5768,2.7,2.5,2.5203,3996506.34,10072394.928702
2022-05-11 15:40:00,2.5126,2.6374,2.5,2.6321,2703260.12,7115250.961852
2022-05-11 15:41:00,2.6317,2.65,2.5597,2.61,2857579.94,7458283.6433999995
2022-05-11 15:42:00,2.6068,2.6157,2.4444,2.4881,2960414.76,7365807.964356
2022-05-11 15:43:00,2.4912,2.55,2.4277,2.4364,2717692.28,6621385.470991999
2022-05-11 15:44:00,2.4323,2.5,2.42,2.431,2037391.77,4952899.392870001
2022-05-11 15:45:00,2.4293,2.5,2.25,2.2791,3554368.15,8100760.450665
2022-05-11 15:46:00,2.274,2.3499,2.1101,2.1553,4332016.92,9336796.067676
2022-05-11 15:47:00,2.1565,2.2498,2.1439,2.1998,3179163.53,6993523.933294
2022-05-11 15:48:00,2.2069,2.23,2.11,2.1132,2896722.5,6121353.987
2022-05-11 15:49:00,2.1132,2.1672,2.05,2.12,4049625.59,8585206.2508
2022-05-11 15:50:00,2.1213,2.326,2.1122,2.2609,4600171.84,10400528.513055999
2022-05-11 15:51:00,2.2565,2.2613,2.161,2.1998,2646153.06,5821007.501388
2022-05-11 15:52:00,2.1982,2.2028,2.1123,2.115,2415454.28,5108685.8022
2022-05-11 15:53:00,2.1125,2.2,2.0897,2.1792,2982420.17,6499290.034463999
2022-05-11 15:54:00,2.1792,2.26,2.15,2.2379,2730974.57,6111647.990202999
2022-05-11 15:55:00,2.2356,2.2431,2.1713,2.2068,2238394.93,4939689.931524
2022-05-11 15:56:00,2.2068,2.2122,2.1555,2.157,1796558.38,3875176.4256599997
2022-05-11 15:57:00,2.1568,2.2,2.1555,2.2,2211819.33,4866002.526000001
2022-05-11 15:58:00,2.2,2.3326,2.1783,2.2906,3343201.73,7657937.882738
2022-05-11 15:59:00,2.2889,2.4599,2.2609,2.3876,4727179.31,11286613.320555998
2022-05-11 16:00:00,2.3862,2.49,2.2909,2.3487,4292693.46,10082249.129502
2022-05-11 16:01:00,2.3487,2.525,2.2832,2.5219,3837081.42,9676735.633098
2022-05-11 16:02:00,2.5218,2.6426,2.5,2.6049,5030237.57,13103265.846093003
2022-05-11 16:03:00,2.6049,2.6272,2.43,2.4402,3242979.37,7913518.258674
2022-05-11 16:04:00,2.4389,2.49,2.2808,2.3198,3774830.84,8756852.582632
2022-05-11 16:05:00,2.3188,2.3448,2.2033,2.2974,4235922.05,9731607.31767
2022-05-11 16:06:00,2.2974,2.42,2.2,2.2099,3687149.19,8148230.994981
2022-05-11 16:07:00,2.204,2.2468,2.15,2.2147,3562387.28,7889619.109016
2022-05-11 16:08:00,2.2157,2.238,2.1569,2.1791,2520569.74,5492573.5204340005
2022-05-11 16:09:00,2.1792,2.2227,2.15,2.1501,2016421.7,4335508.29717
2022-05-11 16:10:00,2.15,2.1501,2.01,2.0102,4796916.3,9642761.14626
2022-05-11 16:11:00,2.0102,2.12,2.005,2.1025,3315594.74,6971037.940850001
2022-05-11 16:12:00,2.1023,2.22,2.098,2.206,3643922.21,8038492.39526
2022-05-11 16:13:00,2.2059,2.206,2.15,2.1728,2276730.33,4946879.6610240005
2022-05-11 16:14:00,2.1727,2.21,2.0725,2.1244,2334432.29,4959267.956876
2022-05-11 16:15:00,2.1244,2.19,2.1126,2.1189,1744428.18,3696268.870602
2022-05-11 16:16:00,2.1169,2.175,2.1,2.1432,2002819.77,4292443.331064001
2022-05-11 16:17:00,2.1422,2.1583,2.1,2.1092,1634328.61,3447125.9042120003
