symbol,start_date,end_date,actual_frequencies,digit_type,target
KRW-ATOM,2020-12-31-00:00,2021-01-01-00:00,"[0.345, 0.1525, 0.135, 0.09, 0.0675, 0.0675, 0.0375, 0.0425, 0.0625]",first,TA
KRW-ATOM,2020-12-31-00:00,2021-01-01-00:00,"[0.1175, 0.1325, 0.12, 0.055, 0.105, 0.1025, 0.08, 0.0725, 0.0875, 0.1275]",second,TA
KRW-ATOM,2020-12-30-00:00,2020-12-31-00:00,"[0.31, 0.17, 0.125, 0.075, 0.085, 0.0775, 0.045, 0.0525, 0.06]",first,TA
KRW-ATOM,2020-12-30-00:00,2020-12-31-00:00,"[0.125, 0.1075, 0.13, 0.1075, 0.1, 0.065, 0.0975, 0.1025, 0.0625, 0.1025]",second,TA
KRW-ATOM,2020-12-29-00:00,2020-12-30-00:00,"[0.3275, 0.165, 0.12, 0.085, 0.08, 0.0725, 0.055, 0.05, 0.045]",first,TA
KRW-ATOM,2020-12-29-00:00,2020-12-30-00:00,"[0.1225, 0.13, 0.105, 0.09, 0.085, 0.07, 0.1075, 0.09, 0.0875, 0.1125]",second,TA
KRW-ATOM,2020-12-28-00:00,2020-12-29-00:00,"[0.3175, 0.1725, 0.1175, 0.09, 0.075, 0.0825, 0.0425, 0.035, 0.0675]",first,TA
KRW-ATOM,2020-12-28-00:00,2020-12-29-00:00,"[0.115, 0.1375, 0.115, 0.1, 0.1, 0.07, 0.075, 0.1, 0.0875, 0.1]",second,TA
KRW-ATOM,2020-12-27-00:00,2020-12-28-00:00,"[0.27, 0.19, 0.1325, 0.085, 0.0775, 0.1, 0.0325, 0.0575, 0.055]",first,TA
KRW-ATOM,2020-12-27-00:00,2020-12-28-00:00,"[0.15, 0.0925, 0.1075, 0.1075, 0.08, 0.0975, 0.1225, 0.0875, 0.0625, 0.0925]",second,TA
KRW-ATOM,2020-12-26-00:00,2020-12-27-00:00,"[0.2975, 0.1675, 0.13, 0.0675, 0.1325, 0.06, 0.0425, 0.0375, 0.065]",first,TA
KRW-ATOM,2020-12-26-00:00,2020-12-27-00:00,"[0.135, 0.1075, 0.0875, 0.1175, 0.1, 0.0825, 0.08, 0.0875, 0.105, 0.0975]",second,TA
KRW-ATOM,2020-12-25-00:00,2020-12-26-00:00,"[0.3175, 0.175, 0.1225, 0.08, 0.12, 0.06, 0.025, 0.035, 0.065]",first,TA
KRW-ATOM,2020-12-25-00:00,2020-12-26-00:00,"[0.1175, 0.1375, 0.0825, 0.1025, 0.095, 0.1125, 0.0875, 0.095, 0.1, 0.07]",second,TA
KRW-ATOM,2020-12-24-00:00,2020-12-25-00:00,"[0.3125, 0.1775, 0.1375, 0.0825, 0.0825, 0.07, 0.03, 0.07, 0.0375]",first,TA
KRW-ATOM,2020-12-24-00:00,2020-12-25-00:00,"[0.105, 0.1075, 0.1125, 0.095, 0.0825, 0.1125, 0.1125, 0.105, 0.08, 0.0875]",second,TA
KRW-ATOM,2020-12-23-00:00,2020-12-24-00:00,"[0.32, 0.1825, 0.12, 0.085, 0.09, 0.0475, 0.0475, 0.0675, 0.04]",first,TA
KRW-ATOM,2020-12-23-00:00,2020-12-24-00:00,"[0.125, 0.1075, 0.0875, 0.065, 0.0975, 0.125, 0.1, 0.115, 0.08, 0.0975]",second,TA
KRW-ATOM,2020-12-22-00:00,2020-12-23-00:00,"[0.2875, 0.2025, 0.1075, 0.0925, 0.1275, 0.0575, 0.045, 0.04, 0.04]",first,TA
KRW-ATOM,2020-12-22-00:00,2020-12-23-00:00,"[0.115, 0.115, 0.0825, 0.0925, 0.1075, 0.1075, 0.0875, 0.1175, 0.07, 0.105]",second,TA
KRW-ATOM,2020-12-21-00:00,2020-12-22-00:00,"[0.3425, 0.1875, 0.12, 0.0775, 0.0775, 0.07, 0.05, 0.0375, 0.0375]",first,TA
KRW-ATOM,2020-12-21-00:00,2020-12-22-00:00,"[0.1275, 0.115, 0.0925, 0.095, 0.1, 0.0875, 0.08, 0.1375, 0.075, 0.09]",second,TA
KRW-ATOM,2020-12-20-00:00,2020-12-21-00:00,"[0.32, 0.195, 0.11, 0.0975, 0.0975, 0.045, 0.045, 0.0375, 0.0525]",first,TA
KRW-ATOM,2020-12-20-00:00,2020-12-21-00:00,"[0.1125, 0.14, 0.0825, 0.11, 0.08, 0.07, 0.085, 0.105, 0.08, 0.135]",second,TA
KRW-ATOM,2020-12-19-00:00,2020-12-20-00:00,"[0.3025, 0.1575, 0.1425, 0.1, 0.1025, 0.0425, 0.0375, 0.0475, 0.0675]",first,TA
KRW-ATOM,2020-12-19-00:00,2020-12-20-00:00,"[0.1375, 0.145, 0.075, 0.0775, 0.065, 0.085, 0.0875, 0.1, 0.075, 0.1525]",second,TA
KRW-ATOM,2020-12-18-00:00,2020-12-19-00:00,"[0.2575, 0.175, 0.13, 0.0975, 0.1, 0.0575, 0.075, 0.06, 0.0475]",first,TA
KRW-ATOM,2020-12-18-00:00,2020-12-19-00:00,"[0.145, 0.115, 0.1025, 0.0825, 0.09, 0.1025, 0.095, 0.095, 0.0475, 0.125]",second,TA
KRW-ATOM,2020-12-17-00:00,2020-12-18-00:00,"[0.27, 0.175, 0.1475, 0.0875, 0.1025, 0.0625, 0.0725, 0.0425, 0.04]",first,TA
KRW-ATOM,2020-12-17-00:00,2020-12-18-00:00,"[0.1325, 0.1075, 0.105, 0.0875, 0.09, 0.09, 0.095, 0.0975, 0.0775, 0.1175]",second,TA
KRW-ATOM,2020-12-16-00:00,2020-12-17-00:00,"[0.25, 0.205, 0.1275, 0.1175, 0.095, 0.0575, 0.0525, 0.03, 0.065]",first,TA
KRW-ATOM,2020-12-16-00:00,2020-12-17-00:00,"[0.1175, 0.1375, 0.1125, 0.0925, 0.1, 0.0775, 0.09, 0.07, 0.0925, 0.11]",second,TA
KRW-ATOM,2020-12-15-00:00,2020-12-16-00:00,"[0.27, 0.2025, 0.1075, 0.1075, 0.1125, 0.055, 0.0375, 0.04, 0.0675]",first,TA
KRW-ATOM,2020-12-15-00:00,2020-12-16-00:00,"[0.1, 0.16, 0.085, 0.075, 0.0975, 0.105, 0.075, 0.1125, 0.1025, 0.0875]",second,TA
KRW-ATOM,2020-12-14-00:00,2020-12-15-00:00,"[0.285, 0.205, 0.12, 0.1, 0.11, 0.065, 0.025, 0.045, 0.045]",first,TA
KRW-ATOM,2020-12-14-00:00,2020-12-15-00:00,"[0.1, 0.135, 0.055, 0.095, 0.105, 0.13, 0.09, 0.155, 0.09, 0.045]",second,TA
KRW-ATOM,2020-12-13-00:00,2020-12-14-00:00,"[0.2825, 0.2, 0.1175, 0.1075, 0.0875, 0.07, 0.05, 0.0475, 0.0375]",first,TA
KRW-ATOM,2020-12-13-00:00,2020-12-14-00:00,"[0.105, 0.13, 0.0925, 0.1075, 0.1175, 0.08, 0.0975, 0.09, 0.09, 0.09]",second,TA
KRW-ATOM,2020-12-12-00:00,2020-12-13-00:00,"[0.285, 0.1775, 0.13, 0.0925, 0.1, 0.05, 0.065, 0.0325, 0.0675]",first,TA
